"PlotVisit","Biomass","ForageBiomass","HerbaceousBiomass","ForageForbBiomass","ForbBiomass","HerbaceousForageBiomass","ShrubBiomass","GrassBiomass","ForageShrubBiomass","PlotID","Date","Latitude","Longitude","PlotYear"
"150.2014-07-22",259.418773107478,198.23156063555,52.52,3.38044444444444,12.8266666666667,29.6278903318903,206.898773107478,39.6933333333333,168.603670303659,150,2014-07-22,46.83824,-113.92753,"150.2014"
"151.2015-08-18",273.098767387847,249.926163244551,17.9333333333333,3.16627450980392,3.78666666666667,16.7101633986928,255.165434054513,14.1466666666667,233.215999845859,151,2015-08-18,46.60257,-113.90403,"151.2015"
"153.2015-08-18",19.5105004964491,14.1958338297824,13.32,6.952,12.2666666666667,8.00533333333333,6.19050049644911,1.05333333333333,6.19050049644911,153,2015-08-18,46.60326,-113.90753,"153.2015"
"154.2015-08-18",174.868573488721,164.098462377609,59.4533333333333,28.3738888888889,36.2,48.6832222222222,115.415240155387,23.2533333333333,115.415240155387,154,2015-08-18,46.60359,-113.90408,"154.2015"
"16.2015-07-23",329.944644218052,285.584644218051,44.36,0,44.36,0,285.584644218051,0,285.584644218051,16,2015-07-23,46.46618,-113.84541,"16.2015"
"161.2014-08-04",77.5502724308697,68.4705266845893,24.0133333333333,0,4.08,19.9333333333333,53.5369390975363,19.9333333333333,48.537193351256,161,2014-08-04,46.82724,-113.94535,"161.2014"
"162.2014-08-04",39.7175040485392,37.6108373818726,6.21333333333333,0.0266666666666667,2.13333333333333,4.10666666666667,33.5041707152059,4.08,33.5041707152059,162,2014-08-04,46.82912,-113.94309,"162.2014"
"164.2014-08-04",126.577529572587,123.106270313328,25.7333333333333,0.348,1.12,22.2620740740741,100.844196239254,24.6133333333333,100.844196239254,164,2014-08-04,46.83067,-113.94137,"164.2014"
"165.2014-08-04",94.7978302293088,80.8862178658353,28.56,0,2.86666666666667,25.6933333333333,66.2378302293088,25.6933333333333,55.192884532502,165,2014-08-04,46.82622,-113.94515,"165.2014"
"17.2015-07-23",126.678982023615,100.02458662355,11.4133333333333,0,11.24,0.173333333333333,115.265648690282,0.173333333333333,99.8512532902164,17,2015-07-23,46.46541,-113.84467,"17.2015"
"171.2014-08-22",224.225651649917,59.9085539395969,10.4666666666667,0,0.853333333333333,9.61333333333333,213.758984983251,9.61333333333333,50.2952206062636,171,2014-08-22,46.764,-113.72813,"171.2014"
"172.2014-08-12",22.6533333333333,18.44,22.6533333333333,4.16,8.37333333333333,18.44,0,14.28,0,172,2014-08-12,46.76244,-113.73286,"172.2014"
"173.2014-08-22",126.641940433773,58.7727915062886,22.8266666666667,0,1.53333333333333,17.66,103.815273767106,21.2933333333333,41.1127915062886,173,2014-08-22,46.76221,-113.72764,"173.2014"
"174.2014-08-12",67.2286014325087,55.3990458769531,30.8933333333333,14.1837777777778,26.0133333333333,19.0637777777778,36.3352680991753,4.88,36.3352680991753,174,2014-08-12,46.76221,-113.73434,"174.2014"
"175.2014-08-22",401.440688245745,157.365917106399,56.1466666666667,0.163333333333333,3.85333333333333,50.7692592592593,345.294021579078,52.2933333333333,106.59665784714,175,2014-08-22,46.75914,-113.73231,"175.2014"
"176.2015-08-18",69.3888841640858,19.1274756032002,7.48,0,1.76,5.72,61.9088841640858,5.72,13.4074756032002,176,2015-08-18,46.85037,-113.89031,"176.2015"
"179.2015-08-18",65.5561425205483,63.0628091872149,17.7733333333333,0,2.49333333333333,15.28,47.7828091872149,15.28,47.7828091872149,179,2015-08-18,46.85001,-113.89094,"179.2015"
"18.2015-07-23",264.118340011697,263.785006678364,0.693333333333333,0,0.333333333333333,0.36,263.425006678364,0.36,263.425006678364,18,2015-07-23,46.46559,-113.84296,"18.2015"
"19.2015-07-23",124.226837413394,100.760170746727,23.8,0,23.4666666666667,0.333333333333333,100.426837413394,0.333333333333333,100.426837413394,19,2015-07-23,46.46484,-113.844,"19.2015"
"191.2015-08-04",337.169948033402,51.0736890328931,10.08,0,9.69333333333333,0.386666666666667,327.089948033402,0.386666666666667,50.6870223662264,191,2015-08-04,46.50952,-113.85642,"191.2015"
"192.2015-08-04",102.289047061524,34.9957137281908,67.2933333333333,0,67.2933333333333,0,34.9957137281908,0,34.9957137281908,192,2015-08-04,46.51348,-113.86186,"192.2015"
"193.2015-08-04",188.870577476114,105.683058761981,2.24,0,2.16,0.08,186.630577476114,0.08,105.603058761981,193,2015-08-04,46.50922,-113.85912,"193.2015"
"194.2015-08-03",226.565731873392,42.4457318733918,184.12,0,184.12,0,42.4457318733918,0,42.4457318733918,194,2015-08-03,46.51368,-113.85712,"194.2015"
"195.2015-08-04",118.958594536491,19.1996165095978,58.3866666666667,0,58.3866666666667,0,60.5719278698241,0,19.1996165095978,195,2015-08-04,46.51026,-113.85789,"195.2015"
"20.2015-07-21",698.961593937783,341.592093967509,326.546666666667,0,322.386666666667,4.16,372.414927271116,4.16,337.432093967509,20,2015-07-21,46.75143,-113.88459,"20.2015"
"206.2014-08-26",129.994655539697,89.9413222063637,40.64,0,40.0533333333333,0.586666666666667,89.354655539697,0.586666666666667,89.354655539697,206,2014-08-26,46.76406,-113.88225,"206.2014"
"207.2014-08-26",309.167030531907,68.0514749763516,247.28,0,237.52,6.16444444444444,61.8870305319072,9.76,61.8870305319072,207,2014-08-26,46.75041,-113.88361,"207.2014"
"208.2014-08-26",268.31591454755,138.609247880883,137.426666666667,0,129.706666666667,7.72,130.889247880883,7.72,130.889247880883,208,2014-08-26,46.76282,-113.88194,"208.2014"
"209.2014-08-26",250.499439262406,155.232772595739,137,0,95.2666666666667,41.7333333333333,113.499439262406,41.7333333333333,113.499439262406,209,2014-08-26,46.76299,-113.87981,"209.2014"
"21.2015-07-21",199.937842480693,52.1611784841495,26.24,0.48,11,14.7644444444444,173.697842480693,15.24,37.396734039705,21,2015-07-21,46.74842,-113.88261,"21.2015"
"210.2014-08-26",233.774153110586,17.9820058341301,178.933333333333,0,178.933333333333,0,54.8408197772526,0,17.9820058341301,210,2014-08-26,46.75955,-113.88116,"210.2014"
"216.2015-08-03",17.64,14.4133333333333,17.64,0,3.22666666666667,14.4133333333333,0,14.4133333333333,0,216,2015-08-03,46.71538,-113.74931,"216.2015"
"217.2015-08-03",627.490324010458,597.116990677125,35.0533333333333,0,30.3733333333333,4.68,592.436990677125,4.68,592.436990677125,217,2015-08-03,46.71454,-113.74426,"217.2015"
"218.2015-08-03",339.14709986004,321.280844752042,13.7333333333333,0,12.36,1.37333333333333,325.413766526706,1.37333333333333,319.907511418709,218,2015-08-03,46.71438,-113.7466,"218.2015"
"22.2015-07-21",203.368878046931,85.5442595442835,89.3333333333333,0,65.4666666666667,23.8666666666667,114.035544713597,23.8666666666667,61.6775928776169,22,2015-07-21,46.75237,-113.88403,"22.2015"
"220.2015-08-03",11311.1160209281,11159.5652668669,150.856213333333,0,141.896213333333,8.96,11160.2598075948,8.96,11150.6052668669,220,2015-08-03,46.71367,-113.74107,"220.2015"
"221.2015-08-28",10.3687703532619,0.262103686595262,10.1066666666667,0,10.1066666666667,0,0.262103686595262,0,0.262103686595262,221,2015-08-28,46.64315,-113.76135,"221.2015"
"222.2015-08-28",138.638811872637,26.2689295300406,106.453333333333,0,106.453333333333,0,32.1854785393038,0,26.2689295300406,222,2015-08-28,46.64297,-113.76458,"222.2015"
"223.2015-08-28",55.0094243261089,15.8457879624725,43.16,3.91636363636364,43.08,3.99636363636364,11.8494243261089,0.08,11.8494243261089,223,2015-08-28,46.64416,-113.76387,"223.2015"
"224.2015-08-28",663.774857054767,344.171388619194,73.48,0,73.48,0,590.294857054767,0,344.171388619194,224,2015-08-28,46.64323,-113.76298,"224.2015"
"231.2015-08-19",423.677004254726,49.0370042547261,374.64,0,374.293333333333,0,49.0370042547261,0.346666666666667,49.0370042547261,231,2015-08-19,46.32373,-113.89344,"231.2015"
"232.2015-08-19",329.557678332743,107.276808767526,226.293333333333,0,210.32,4.01246376811594,103.26434499941,15.9733333333333,103.26434499941,232,2015-08-19,46.32465,-113.88433,"232.2015"
"233.2015-08-19",97.2631506244394,71.6853728466616,38.16,0,23.5066666666667,12.5822222222222,59.1031506244394,14.6533333333333,59.1031506244394,233,2015-08-19,46.32622,-113.88708,"233.2015"
"234.2015-08-19",226.073827368928,145.19731943242,114.653333333333,33.4111111111111,113.373333333333,33.7768253968254,111.420494035595,1.28,111.420494035595,234,2015-08-19,46.3257,-113.89254,"234.2015"
"235.2015-08-19",169.678567843694,67.7466380191326,107.226666666667,1.86666666666667,92.7866666666666,5.29473684210526,62.4519011770273,14.44,62.4519011770273,235,2015-08-19,46.32475,-113.89033,"235.2015"
"237.2014-08-29",77.5280614075691,70.0347280742358,7.49333333333333,0,3.29333333333333,0,70.0347280742358,4.2,70.0347280742358,237,2014-08-29,46.2986,-113.8753,"237.2014"
"238.2014-08-29",116.816860091657,89.7532703480674,28.52,1.45641025641026,2.10666666666667,1.45641025641026,88.2968600916572,26.4133333333333,88.2968600916572,238,2014-08-29,46.3009,-113.87283,"238.2014"
"239.2014-08-29",270.37848210136,190.273384062144,81.7466666666667,0,77.4933333333333,1.64156862745098,188.631815434693,4.25333333333333,188.631815434693,239,2014-08-29,46.29751,-113.87439,"239.2014"
"24.2015-07-21",291.263682365942,188.397175606383,71.4533333333333,0,33.24,37.2152380952381,219.810349032609,38.2133333333333,151.181937511145,24,2015-07-21,46.74804,-113.88482,"24.2015"
"240.2014-08-29",45.5724059106129,31.4539932122002,14.6,0.23047619047619,1.61333333333333,0.481587301587302,30.9724059106129,12.9866666666667,30.9724059106129,240,2014-08-29,46.29958,-113.87552,"240.2014"
"244.2014-07-24",118.881919399757,110.921919399757,18.6933333333333,0,7.96,10.7333333333333,100.188586066424,10.7333333333333,100.188586066424,244,2014-07-24,46.53373,-113.84006,"244.2014"
"245.2014-07-24",254.818302668808,98.5249693354749,158.013333333333,0,156.293333333333,1.72,96.8049693354749,1.72,96.8049693354749,245,2014-07-24,46.5352,-113.83706,"245.2014"
"246.2014-07-24",213.576693190871,154.536693190871,59.2133333333333,0,59.04,0.173333333333333,154.363359857538,0.173333333333333,154.363359857538,246,2014-07-24,46.53429,-113.83549,"246.2014"
"25.2014-08-28",723.486879967448,690.955938890958,20.32,0,16.2,2.65,703.166879967448,4.12,688.305938890958,25,2014-08-28,46.75571,-113.84053,"25.2014"
"26.2014-08-28",477.243894308504,128.382841156245,231.733333333333,0,220.6,11.1333333333333,245.51056097517,11.1333333333333,117.249507822911,26,2014-08-28,46.75592,-113.84168,"26.2014"
"265.2014-07-24",191.608832197233,173.662165530566,18.6533333333333,0,17.9466666666667,0.706666666666667,172.9554988639,0.706666666666667,172.9554988639,265,2014-07-24,46.53503,-113.83635,"265.2014"
"266.2014-07-24",129.145836402585,81.5325030692514,55.56,0,47.6133333333333,7.94666666666667,73.5858364025848,7.94666666666667,73.5858364025848,266,2014-07-24,46.53437,-113.83934,"266.2014"
"267.2014-07-24",210.795669596964,54.7023362636306,163.48,0,156.093333333333,7.38666666666667,47.3156695969639,7.38666666666667,47.3156695969639,267,2014-07-24,46.53641,-113.84325,"267.2014"
"268.2014-07-29",380.585165467949,32.6134725731539,31.2639173333333,0,31.0239173333333,0.24,349.321248134616,0.24,32.3734725731539,268,2014-07-29,46.53565,-113.83601,"268.2014"
"269.2014-07-29",130.66621867805,68.0262186780497,65.84,0,62.64,3.2,64.8262186780497,3.2,64.8262186780497,269,2014-07-29,46.53553,-113.83736,"269.2014"
"27.2014-08-28",511.088661330491,247.426170639283,185.213333333333,0,173.626666666667,11.5866666666667,325.875327997157,11.5866666666667,235.839503972617,27,2014-08-28,46.75481,-113.84254,"27.2014"
"270.2015-08-06",147.476601221859,49.7432678885252,98.4133333333333,0,97.0533333333333,0.68,49.0632678885252,1.36,49.0632678885252,270,2015-08-06,46.43407,-113.88264,"270.2015"
"279.2015-08-31",152.12,16.0445655847433,152.12,0,22.3866666666667,16.0445655847433,0,129.733333333333,0,279,2015-08-31,46.71571,-114.05119,"279.2015"
"28.2014-08-28",1312.3076162438,1098.26317965652,145.253333333333,0,142.373333333333,2.88,1167.05428291047,2.88,1095.38317965652,28,2014-08-28,46.75267,-113.84751,"28.2014"
"280.2015-08-31",146.9050110865,56.8464323319215,134.906666666667,1,6.69333333333333,44.8480879120879,11.9983444198336,128.213333333333,11.9983444198336,280,2015-08-31,46.71033,-114.04875,"280.2015"
"281.2015-08-21",50.3977412997204,23.0670044576152,42.0133333333333,2.50666666666667,11.2133333333333,14.6825964912281,8.38440796638711,30.8,8.38440796638711,281,2015-08-21,46.70929,-114.04823,"281.2015"
"282.2015-08-21",119.801309190687,48.8873313039066,113.386666666667,0,0.48,48.8873313039066,6.41464252402014,112.906666666667,0,282,2015-08-21,46.71202,-114.05093,"282.2015"
"283.2015-08-21",81.8840656138219,24.4718511616074,73.8666666666667,1.93333333333333,1.93333333333333,16.4544522144522,8.01739894715523,71.9333333333333,8.01739894715523,283,2015-08-21,46.71463,-114.05174,"283.2015"
"284.2015-07-16",216.026666666667,187.0228041509,216.026666666667,8.97814814814815,16.1466666666667,187.0228041509,0,199.88,0,284,2015-07-16,46.67134,-114.04623,"284.2015"
"285.2015-07-16",48.8,37.1135329175329,48.8,0,0.106666666666667,37.1135329175329,0,48.6933333333333,0,285,2015-07-16,46.67068,-114.04744,"285.2015"
"286.2015-08-17",134.007057912415,53.5063333333333,82.0666666666667,1.72,1.72,53.5063333333333,51.9403912457488,80.3466666666667,0,286,2015-08-17,46.56088,-114.09387,"286.2015"
"287.2015-08-17",58.6212731963099,51.5741620851988,41.8133333333333,4.74666666666667,4.74666666666667,34.7662222222222,16.8079398629765,37.0666666666667,16.8079398629765,287,2015-08-17,46.55975,-114.09467,"287.2015"
"288.2015-08-17",279.04,17.981387244753,279.04,6.39365079365079,13.4266666666667,17.981387244753,0,265.613333333333,0,288,2015-08-17,46.56188,-114.09169,"288.2015"
"289.2015-08-17",285.186666666667,50.9385937921727,285.186666666667,2.70133333333333,11.2666666666667,50.9385937921727,0,273.92,0,289,2015-08-17,46.56226,-114.08987,"289.2015"
"29.2014-08-28",1439.2806952447,1030.15274529995,290.24,0,281.013333333333,9.22666666666667,1149.0406952447,9.22666666666667,1020.92607863328,29,2014-08-28,46.75507,-113.84368,"29.2014"
"290.2014-08-14",853.613333333333,0,853.613333333333,0,25.7066666666667,0,0,827.906666666667,0,290,2014-08-14,46.58047,-114.06964,"290.2014"
"291.2014-08-14",203.44,75.311548331427,203.44,0.816,4.08,75.311548331427,0,199.36,0,291,2014-08-14,46.56311,-114.09344,"291.2014"
"292.2014-08-14",660.266666666667,0,660.266666666667,0,0,0,0,660.266666666667,0,292,2014-08-14,46.58041,-114.06763,"292.2014"
"293.2015-08-17",457.506666666667,101.551793363675,457.506666666667,3.81333333333333,3.81333333333333,101.551793363675,0,453.693333333333,0,293,2015-08-17,46.57625,-114.06801,"293.2015"
"294.2014-08-14",4.89333333333333,3.63111111111111,4.89333333333333,0.351111111111111,1.61333333333333,3.63111111111111,0,3.28,0,294,2014-08-14,46.56623,-114.08849,"294.2014"
"300.2014-07-17",418.840487244833,201.446495268728,160.733333333333,28.2989898989899,41.2,120.768037518038,258.107153911499,119.533333333333,80.6784577506908,300,2014-07-17,46.85456,-113.88437,"300.2014"
"301.2014-07-17",150.163395468986,105.519183816966,84.8,66.3517948717949,76.3333333333333,70.654652014652,65.3633954689865,8.46666666666667,34.8645318023144,301,2014-07-17,46.85576,-113.88226,"301.2014"
"302.2014-07-22",191.297548058089,31.878835978836,44.88,1.74518518518518,12.6,31.878835978836,146.417548058089,32.28,0,302,2014-07-22,46.85487,-113.88049,"302.2014"
"303.2014-07-17",439.133142910807,210.61310272305,135.2,11.9888,22.84,106.2368,303.933142910807,112.36,104.37630272305,303,2014-07-17,46.85896,-113.8836,"303.2014"
"304.2014-07-17",68.44,61.6383239556692,68.44,7.33235294117647,9.84,61.6383239556692,0,58.6,0,304,2014-07-17,46.85752,-113.88326,"304.2014"
"305.2014-08-04",91.7333333333333,81.5375785960379,91.7333333333333,0,0,81.5375785960379,0,91.7333333333333,0,305,2014-08-04,46.81895,-114.01316,"305.2014"
"306.2014-08-04",242.711761570243,205.163559550041,140.573333333333,18.88,37.44,103.025131313131,102.13842823691,103.133333333333,102.13842823691,306,2014-08-04,46.81926,-114.00811,"306.2014"
"307.2014-08-04",101.745793709624,67.6336084423166,96.3066666666667,0.306666666666667,0.613333333333333,62.1944813993594,5.43912704295717,95.6933333333333,5.43912704295717,307,2014-08-04,46.8189,-114.00503,"307.2014"
"308.2014-08-04",62.6017866666667,30.8335781196581,62.6017866666667,0,0,30.8335781196581,0,62.6017866666667,0,308,2014-08-04,46.81803,-114.00515,"308.2014"
"309.2014-08-04",85.2666666666667,64.7229557989362,85.2666666666667,0.418039215686275,8.49333333333333,64.7229557989362,0,76.7733333333333,0,309,2014-08-04,46.81756,-114.01095,"309.2014"
"310.2014-08-11",36.56,36.56,36.56,13.1333333333333,13.1333333333333,36.56,0,23.4266666666667,0,310,2014-08-11,46.74095,-114.03402,"310.2014"
"311.2014-08-11",62.2133333333333,33.3324444444444,62.2133333333333,0,27.7733333333333,33.3324444444444,0,34.44,0,311,2014-08-11,46.74438,-114.03027,"311.2014"
"312.2014-08-11",80.3037878285144,57.251282051282,73.4666666666667,0,13.76,57.251282051282,6.83712116184775,59.7066666666667,0,312,2014-08-11,46.74489,-114.03087,"312.2014"
"313.2014-08-11",79.5066666666667,69.2266666666667,79.5066666666667,0,10.28,69.2266666666667,0,69.2266666666667,0,313,2014-08-11,46.73975,-114.03489,"313.2014"
"314.2014-08-11",73.5066666666667,34.6739393939394,73.5066666666667,1.12727272727273,39.96,34.6739393939394,0,33.5466666666667,0,314,2014-08-11,46.73979,-114.03214,"314.2014"
"315.2014-08-25",110.173333333333,99.6945868945869,110.173333333333,65.9138461538462,73,99.6945868945869,0,37.1733333333333,0,315,2014-08-25,46.60107,-113.93311,"315.2014"
"316.2014-08-25",51.56,47.9396296296296,51.56,17.8788888888889,20.4133333333333,47.9396296296296,0,31.1466666666667,0,316,2014-08-25,46.60118,-113.93414,"316.2014"
"318.2014-08-25",65.8933333333333,65.8933333333333,65.8933333333333,0.586666666666667,0.586666666666667,65.8933333333333,0,65.3066666666667,0,318,2014-08-25,46.60221,-113.93151,"318.2014"
"319.2014-08-25",33.2133333333333,29.4349206349206,33.2133333333333,1.24825396825397,5.02666666666667,29.4349206349206,0,28.1866666666667,0,319,2014-08-25,46.60287,-113.93461,"319.2014"
"325.2014-07-10",154.8,90.1345454545454,154.8,3.54787878787879,68.2133333333333,90.1345454545454,0,86.5866666666667,0,325,2014-07-10,46.73384,-114.04421,"325.2014"
"325.2015-07-06",53.5737927621258,28.8,44.5066666666667,7.46666666666667,23.1733333333333,28.8,9.06712609545916,21.3333333333333,0,325,2015-07-06,46.73444,-114.04447,"325.2015"
"326.2014-07-10",78.5276900577974,44.4088888888889,60.7333333333333,8.42222222222222,24.7466666666667,44.4088888888889,17.794356724464,35.9866666666667,0,326,2014-07-10,46.73114,-114.04684,"326.2014"
"326.2015-07-06",30.84,18.84,30.84,0,12,18.84,0,18.84,0,326,2015-07-06,46.73127,-114.04739,"326.2015"
"327.2014-08-12",66.3733333333333,31.62,66.3733333333333,4.00666666666667,38.76,31.62,0,27.6133333333333,0,327,2014-08-12,46.73249,-114.04685,"327.2014"
"328.2014-08-12",30.6666666666667,30.6666666666667,30.6666666666667,0,0,30.6666666666667,0,30.6666666666667,0,328,2014-08-12,46.73017,-114.0434,"328.2014"
"329.2014-08-12",80.6533333333333,33.5511111111111,80.6533333333333,4.72444444444444,51.8266666666667,33.5511111111111,0,28.8266666666667,0,329,2014-08-12,46.73307,-114.04445,"329.2014"
"330.2014-07-23",60.2666666666667,32.76,60.2666666666667,16.9333333333333,44.44,32.76,0,15.8266666666667,0,330,2014-07-23,46.67785,-113.9848,"330.2014"
"331.2014-07-21",79.0933333333333,29.2881818181818,79.0933333333333,2.30151515151515,52.1066666666667,29.2881818181818,0,26.9866666666667,0,331,2014-07-21,46.67797,-113.99229,"331.2014"
"332.2014-07-23",46.9333333333333,44.0842424242424,46.9333333333333,0.137575757575758,2.98666666666667,44.0842424242424,0,43.9466666666667,0,332,2014-07-23,46.67725,-113.9901,"332.2014"
"333.2014-07-23",150.973333333333,150.634712643678,150.973333333333,21.3680459770115,21.7066666666667,150.634712643678,0,129.266666666667,0,333,2014-07-23,46.67916,-113.99017,"333.2014"
"334.2014-07-23",68.88,47.9549938949939,68.88,5.38166056166056,26.3066666666667,47.9549938949939,0,42.5733333333333,0,334,2014-07-23,46.67994,-113.98594,"334.2014"
"335.2014-07-21",90.12,84.28769348659,90.12,49.16769348659,55,84.28769348659,0,35.12,0,335,2014-07-21,46.58601,-113.91708,"335.2014"
"336.2014-07-21",117.04,113.99696969697,117.04,63.9036363636364,66.9466666666667,113.99696969697,0,50.0933333333333,0,336,2014-07-21,46.58572,-113.91917,"336.2014"
"337.2014-07-21",799.890717646927,44.3377777777778,44.3866666666667,19.1377777777778,19.1866666666667,44.3377777777778,755.50405098026,25.2,0,337,2014-07-21,46.58648,-113.92349,"337.2014"
"338.2014-07-21",84.8,84.8,84.8,9.64,9.64,84.8,0,75.16,0,338,2014-07-21,46.58517,-113.91833,"338.2014"
"339.2014-07-21",111.670908063231,58.3188405797101,60.2666666666667,0.8,0.96,58.3188405797101,51.4042413965639,59.3066666666667,0,339,2014-07-21,46.58248,-113.91828,"339.2014"
"340.2014-07-10",128.24,75.949696969697,128.24,0.146666666666667,21.12,75.949696969697,0,107.12,0,340,2014-07-10,46.84137,-113.96417,"340.2014"
"340.2015-07-06",73.9066666666667,40.3228697318008,73.9066666666667,4.67609195402299,33.9066666666667,40.3228697318008,0,40,0,340,2015-07-06,46.84105,-113.96443,"340.2015"
"341.2014-08-13",132.333333333333,89.5417543859649,132.333333333333,0,0,89.5417543859649,0,132.333333333333,0,341,2014-08-13,46.83897,-113.96428,"341.2014"
"342.2014-08-13",108.48,101.841730899256,108.48,40.4352941176471,45.8266666666667,101.841730899256,0,62.6533333333333,0,342,2014-08-13,46.84326,-113.96555,"342.2014"
"343.2014-08-13",186.173333333333,133.405126984127,186.173333333333,63.616,109.173333333333,133.405126984127,0,77,0,343,2014-08-13,46.84142,-113.96652,"343.2014"
"344.2014-07-10",56.8133333333333,46.9969986504723,56.8133333333333,4.62161403508772,8.49333333333333,46.9969986504723,0,48.32,0,344,2014-07-10,46.84121,-113.96613,"344.2014"
"344.2015-07-06",63.2933333333333,56.4502093397746,63.2933333333333,22.1692592592593,27.5066666666667,56.4502093397746,0,35.7866666666667,0,344,2015-07-06,46.84121,-113.96624,"344.2015"
"345.2015-07-23",64.0122738556008,52.5466666666667,52.5466666666667,1.50666666666667,1.50666666666667,52.5466666666667,11.4656071889341,51.04,0,345,2015-07-23,46.74979,-113.9958,"345.2015"
"346.2015-07-23",30.16,26.8859259259259,30.16,1.97925925925926,5.25333333333333,26.8859259259259,0,24.9066666666667,0,346,2015-07-23,46.74811,-113.99476,"346.2015"
"347.2015-07-23",40.56,29.2648888888889,40.56,5.61155555555556,16.9066666666667,29.2648888888889,0,23.6533333333333,0,347,2015-07-23,46.74886,-113.99039,"347.2015"
"348.2015-07-23",26.4266666666667,23.6633333333333,26.4266666666667,0.876666666666667,3.64,23.6633333333333,0,22.7866666666667,0,348,2015-07-23,46.774878,-113.99663,"348.2015"
"349.2015-07-23",66.8666666666667,58.6577619047619,66.8666666666667,11.0060952380952,18.2266666666667,58.6577619047619,0,48.64,0,349,2015-07-23,46.74932,-113.99974,"349.2015"
"35.2015-08-20",33.4533333333333,31.3806060606061,33.4533333333333,0.687272727272727,2.76,31.3806060606061,0,30.6933333333333,0,35,2015-08-20,46.75543,-113.89018,"35.2015"
"359.2014-07-23",104.146666666667,104.146666666667,104.146666666667,9.21333333333333,9.21333333333333,104.146666666667,0,94.9333333333333,0,359,2014-07-23,46.54897,-113.92075,"359.2014"
"36.2015-08-20",66.0575167329052,49.9052953675738,30.9866666666667,0.690745098039216,5.89333333333333,25.2485945604048,35.0708500662385,25.0933333333333,24.656700807169,36,2015-08-20,46.75427,-113.89183,"36.2015"
"360.2014-07-23",140.970490998605,86.322675862069,94,26.4416091954023,32.92,86.322675862069,46.9704909986055,61.08,0,360,2014-07-23,46.54829,-113.91525,"360.2014"
"361.2014-07-23",22.9733333333333,6.74650793650794,22.9733333333333,0,0,6.74650793650794,0,22.9733333333333,0,361,2014-07-23,46.54881,-113.91163,"361.2014"
"362.2014-07-23",58.76,48.1087273798998,58.76,0,0,48.1087273798998,0,58.76,0,362,2014-07-23,46.54768,-113.91892,"362.2014"
"363.2014-07-23",47.92,45.9066666666667,47.92,0,2.01333333333333,45.9066666666667,0,45.9066666666667,0,363,2014-07-23,46.55149,-113.91377,"363.2014"
"364.2014-07-09",43.0133333333333,41.4243174603175,43.0133333333333,6.46431746031746,8.05333333333333,41.4243174603175,0,34.96,0,364,2014-07-09,46.53983,-113.90572,"364.2014"
"364.2015-07-07",82.7066666666667,55.6031944131138,82.7066666666667,41.8496338070532,68.3733333333333,55.6031944131138,0,14.3333333333333,0,364,2015-07-07,46.53964,-113.90565,"364.2015"
"366.2014-08-18",314.045121623257,231.220771826995,59.48,0.696666666666667,2.78666666666667,53.5430952380952,254.565121623257,56.6933333333333,177.6776765889,366,2014-08-18,46.53877,-113.90142,"366.2014"
"367.2014-07-09",127.173333333333,125.773801169591,127.173333333333,1.01380116959064,2.41333333333333,125.773801169591,0,124.76,0,367,2014-07-09,46.54052,-113.90768,"367.2014"
"367.2015-07-07",105.04,83.5626232247285,105.04,41.6959565580618,63.1733333333333,83.5626232247285,0,41.8666666666667,0,367,2015-07-07,46.54054,-113.90762,"367.2015"
"368.2014-08-18",559.165084372187,494.144792509213,18.7866666666667,5.16606060606061,6.38666666666667,17.5660606060606,540.37841770552,12.4,476.578731903152,368,2014-08-18,46.53994,-113.90354,"368.2014"
"369.2014-07-23",28.6,27.6184615384615,28.6,0,0,27.6184615384615,0,28.6,0,369,2014-07-23,46.55111,-113.91043,"369.2014"
"37.2015-08-20",49.5466666666667,48.1246025472112,49.5466666666667,0.657935880544576,2.08,48.1246025472112,0,47.4666666666667,0,37,2015-08-20,46.75664,-113.88744,"37.2015"
"370.2014-07-23",53.2666666666667,8.87777777777778,53.2666666666667,0,0,8.87777777777778,0,53.2666666666667,0,370,2014-07-23,46.54789,-113.90875,"370.2014"
"371.2014-07-23",48.6133333333333,48.6133333333333,48.6133333333333,0,0,48.6133333333333,0,48.6133333333333,0,371,2014-07-23,46.55131,-113.91312,"371.2014"
"372.2014-07-23",38.24,26.146455026455,38.24,0,0,26.146455026455,0,38.24,0,372,2014-07-23,46.54943,-113.91152,"372.2014"
"373.2014-07-23",70.7466666666667,70.68,70.7466666666667,0,0.0666666666666667,70.68,0,70.68,0,373,2014-07-23,46.55038,-113.91436,"373.2014"
"374.2014-07-18",1080.77319060931,47.9155555555556,56.6933333333333,17.1155555555556,25.8933333333333,47.9155555555556,1024.07985727597,30.8,0,374,2014-07-18,46.49702,-113.95142,"374.2014"
"375.2014-07-17",350.325435476868,19.7955555555556,23.9333333333333,4.63555555555555,8.77333333333333,19.7955555555556,326.392102143535,15.16,0,375,2014-07-17,46.49302,-113.95524,"375.2014"
"376.2014-07-17",4795.97685251757,71.3066666666667,94.16,0.04,0.24,71.3066666666667,4701.81685251757,93.92,0,376,2014-07-17,46.49224,-113.95683,"376.2014"
"377.2014-07-17",387.517499381484,45.884168797954,152.133333333333,0,0,45.884168797954,235.384166048151,152.133333333333,0,377,2014-07-17,46.4953,-113.95357,"377.2014"
