"IndivYr","Date","AvgGShrub"
"140680-14",2014-08-24,2.5789631379017
"140680-14",2014-08-25,2.13173726465518
"140680-14",2014-08-26,2.25349995111567
"140680-14",2014-08-27,2.15022974531447
"140680-14",2014-08-28,2.24685967201205
"140680-14",2014-08-29,2.39857251853245
"140680-14",2014-08-30,1.57311650232129
"140680-14",2014-08-31,2.29292762974649
"140710-14",2014-07-01,0.144698753519681
"140710-14",2014-07-02,0.704747206130204
"140710-14",2014-07-03,0.337879111833311
"140710-14",2014-07-04,0.176799804988859
"140710-14",2014-07-05,1.08056722573941
"140710-14",2014-07-06,0.703340765669227
"140710-14",2014-07-07,0.267415790817657
"140710-14",2014-07-08,0.71182342820156
"140710-14",2014-07-09,0.909675304249665
"140710-14",2014-07-10,0.264064558008921
"140710-14",2014-07-11,0.646802388987371
"140710-14",2014-07-12,0.31298607547405
"140710-14",2014-07-13,0.701046997309401
"140710-14",2014-07-14,0.96996933283045
"140710-14",2014-07-15,0.352673693893487
"140710-14",2014-07-16,0.503616332782653
"140710-14",2014-07-17,0.497083966291839
"140710-14",2014-07-18,0.356268478364857
"140710-14",2014-07-19,0.954194751610278
"140710-14",2014-07-20,1.26126002452094
"140710-14",2014-07-21,0.635837801383328
"140710-14",2014-07-22,0.935528561113729
"140710-14",2014-07-23,0.717716914467764
"140710-14",2014-07-24,0.665775224246449
"140710-14",2014-07-25,0.655981726333103
"140710-14",2014-07-26,0.865442974160833
"140710-14",2014-07-27,1.01072235131477
"140710-14",2014-07-28,1.25981974499992
"140710-14",2014-07-29,0.833099654928363
"140710-14",2014-07-30,1.38427843833374
"140710-14",2014-07-31,1.32604289548388
"140710-14",2014-08-01,1.51988704565017
"140710-14",2014-08-02,1.17939799650422
"140710-14",2014-08-03,0.102208054969567
"140710-14",2014-08-04,-0.809480936627628
"140710-14",2014-08-05,-0.597003046721109
"140710-14",2014-08-06,0.28861735675214
"140710-14",2014-08-07,0.0493795435888217
"140710-14",2014-08-08,0.509335229206609
"140710-14",2014-08-09,0.0835897316321237
"140710-14",2014-08-10,-0.254502285585438
"140710-14",2014-08-11,0.494804099177017
"140710-14",2014-08-12,0.449357864984155
"140710-14",2014-08-13,-0.106068911528698
"140710-14",2014-08-14,-1.09284828240607
"140710-14",2014-08-15,-0.114283897546812
"140710-14",2014-08-16,-0.235720348530139
"140710-14",2014-08-17,-0.195067620356217
"140710-14",2014-08-18,0.131727508105575
"140710-14",2014-08-19,-0.0849805950732671
"140710-14",2014-08-20,-0.669804159323445
"140710-14",2014-08-21,-0.00282092527825527
"140710-14",2014-08-22,-0.78508492258833
"140710-14",2014-08-23,-0.292749104033268
"140710-14",2014-08-24,-0.011112636369439
"140710-14",2014-08-25,-0.676424477552326
"140710-14",2014-08-26,-0.58859355624828
"140710-14",2014-08-27,-0.201551284084733
"140710-14",2014-08-28,-0.427282263499055
"140710-14",2014-08-29,-0.0968482894974528
"140710-14",2014-08-30,-0.476748331315454
"140710-14",2014-08-31,-1.08206386718493
"140800-14",2014-07-01,1.76729839729702
"140800-14",2014-07-02,1.89919204901579
"140800-14",2014-07-03,1.81750838819427
"140800-14",2014-07-04,1.49044477985031
"140800-14",2014-07-05,1.64054668411487
"140800-14",2014-07-06,2.03437857910902
"140800-14",2014-07-07,2.03883705822809
"140800-14",2014-07-08,1.5755170814413
"140800-14",2014-07-09,0.989293413397801
"140800-14",2014-07-10,1.37290776351882
"140800-14",2014-07-11,1.96183495998748
"140800-14",2014-07-12,1.85427418156127
"140800-14",2014-07-13,1.51160965219047
"140800-14",2014-07-14,1.65844370212893
"140800-14",2014-07-15,1.60120411307749
"140800-14",2014-07-16,1.22081421356608
"140800-14",2014-07-17,1.90296181127797
"140800-14",2014-07-18,1.14597890718901
"140800-14",2014-07-19,1.51020604285497
"140800-14",2014-07-20,1.8692697051128
"140800-14",2014-07-21,2.76544340360143
"140800-14",2014-07-22,2.62164186453773
"140800-14",2014-07-23,1.82289801605826
"140800-14",2014-07-24,1.35085567642873
"140800-14",2014-07-25,1.13591623749048
"140800-14",2014-07-26,1.39414268259638
"140800-14",2014-07-27,1.46463342925585
"140800-14",2014-07-28,1.9785214935167
"140800-14",2014-07-29,1.85777420886717
"140800-14",2014-07-30,1.74896656506796
"140800-14",2014-07-31,1.63120874382826
"140800-14",2014-08-01,0.902671101885416
"140800-14",2014-08-02,2.36092858018704
"140800-14",2014-08-03,2.2624131064931
"140800-14",2014-08-04,1.46679935543072
"140800-14",2014-08-05,1.95871116916695
"140800-14",2014-08-06,1.58723642315805
"140800-14",2014-08-07,1.69575753356574
"140800-14",2014-08-08,1.20349904661202
"140800-14",2014-08-09,1.2998299563946
"140800-14",2014-08-10,1.20196057897696
"140800-14",2014-08-11,1.98799796075203
"140800-14",2014-08-12,2.01505981561329
"140800-14",2014-08-13,2.35834528144459
"140800-14",2014-08-14,2.52029634293217
"140800-14",2014-08-15,1.73544991725016
"140800-14",2014-08-16,0.967214241838376
"140800-14",2014-08-17,1.52369034734906
"140800-14",2014-08-18,1.86499237323448
"140800-14",2014-08-19,1.49687107366545
"140800-14",2014-08-20,1.420642088911
"140800-14",2014-08-21,1.99156688263416
"140800-14",2014-08-22,1.98174728703061
"140800-14",2014-08-23,1.96735129137841
"140800-14",2014-08-24,1.77419516840777
"140800-14",2014-08-25,1.3390497979251
"140800-14",2014-08-26,2.50220765198125
"140800-14",2014-08-27,2.08606700724326
"140800-14",2014-08-28,1.01115389698351
"140800-14",2014-08-29,1.85777743900683
"140800-14",2014-08-30,1.8308734123364
"140800-14",2014-08-31,1.44797749142005
"140850-14",2014-07-01,1.30245757425161
"140850-14",2014-07-02,1.81489381332186
"140850-14",2014-07-03,1.48441153007167
"140850-14",2014-07-04,1.31524931353659
"140850-14",2014-07-05,0.661407180668187
"140850-14",2014-07-06,1.50379281284726
"140850-14",2014-07-07,1.39845804931045
"140850-14",2014-07-08,0.680598137247583
"140850-14",2014-07-09,0.983140124219517
"140850-14",2014-07-10,0.644088338198213
"140850-14",2014-07-11,0.947936918663084
"140850-14",2014-07-12,0.720827637298418
"140850-14",2014-07-13,0.965997011931606
"140850-14",2014-07-14,1.79535136475065
"140850-14",2014-07-15,1.18570065585464
"140850-14",2014-07-16,1.50382517500469
"140850-14",2014-07-17,1.28464746847694
"140850-14",2014-07-18,0.889628410071581
"140850-14",2014-07-19,1.50368595729523
"140850-14",2014-07-20,1.19276044734123
"140850-14",2014-07-21,1.77503090156569
"140850-14",2014-07-22,1.72255938865662
"140850-14",2014-07-23,1.45976840776597
"140850-14",2014-07-24,0.865542437540586
"140850-14",2014-07-25,1.43654209964088
"140850-14",2014-07-26,1.53828066483323
"140850-14",2014-07-27,1.60041769201915
"140850-14",2014-07-28,1.1260390179817
"140850-14",2014-07-29,1.51753105105644
"140850-14",2014-07-30,1.02536187643807
"140850-14",2014-07-31,1.48029570650745
"140850-14",2014-08-01,1.00841756390193
"140850-14",2014-08-02,0.930982510877267
"140850-14",2014-08-03,1.28534407976423
"140850-14",2014-08-04,2.35378718895833
"140850-14",2014-08-05,1.74399640279329
"140850-14",2014-08-06,1.47885140868204
"140850-14",2014-08-07,1.01331275407113
"140850-14",2014-08-08,1.04745302883757
"140850-14",2014-08-09,1.07086768404753
"140850-14",2014-08-10,1.21952103904978
"140850-14",2014-08-11,2.03469085992025
"140850-14",2014-08-12,1.24854802601472
"140850-14",2014-08-13,1.41856158941632
"140850-14",2014-08-14,1.86314764018989
"140850-14",2014-08-15,1.42619763924221
"140850-14",2014-08-16,1.54939460101507
"140850-14",2014-08-17,1.399943547349
"140850-14",2014-08-18,0.77745577459771
"140850-14",2014-08-19,0.520595019162173
"140850-14",2014-08-20,1.91854023642323
"140850-14",2014-08-21,2.09887409965337
"140850-14",2014-08-22,1.90300107187337
"140850-14",2014-08-23,0.792163995883076
"140850-14",2014-08-24,1.05665216696961
"140850-14",2014-08-25,1.73455288012729
"140850-14",2014-08-26,1.55556756866476
"140850-14",2014-08-27,1.48885199226349
"140850-14",2014-08-28,1.08031465476851
"140850-14",2014-08-29,1.61749191967312
"140850-14",2014-08-30,0.423948904919351
"140850-14",2014-08-31,1.51759442411848
"140890-14",2014-07-01,-0.00465522230082333
"140890-14",2014-07-02,-1.18490032366531
"140890-14",2014-07-03,0.397561535021679
"140890-14",2014-07-04,2.02403006901919
"140890-14",2014-07-05,1.81493625830721
"140890-14",2014-07-06,-0.346264143805309
"140890-14",2014-07-07,-0.312331063311242
"140890-14",2014-07-08,-0.891136181955699
"140890-14",2014-07-09,-0.327848347392383
"140890-14",2014-07-10,-0.017246579711866
"140890-14",2014-07-11,0.721693108085581
"140890-14",2014-07-12,1.19039213004714
"140890-14",2014-07-13,0.662946256626947
"140890-14",2014-07-14,0.777534427684941
"140890-14",2014-07-15,0.85175854932531
"140890-14",2014-07-16,-0.270096911723682
"140890-14",2014-07-17,0.347021563523742
"140890-14",2014-07-18,-1.0486379819865
"140890-14",2014-07-19,-0.283388801365504
"140890-14",2014-07-20,-0.12976626076503
"140890-14",2014-07-21,-0.685779407090743
"140890-14",2014-07-22,-0.938277374019788
"140890-14",2014-07-23,-0.684592553160252
"140890-14",2014-07-24,-0.880760559224809
"140890-14",2014-07-25,-1.11965751426452
"140890-14",2014-07-26,0.395659114308621
"140890-14",2014-07-27,2.05650013293998
"140890-14",2014-07-28,1.40390255127792
"140890-14",2014-07-29,0.555009179727571
"140890-14",2014-07-30,0.437706783194927
"140890-14",2014-07-31,-0.00598838388928339
"140890-14",2014-08-01,0.55769224483811
"140890-14",2014-08-02,1.059546541898
"140890-14",2014-08-03,0.506742122583833
"140890-14",2014-08-04,-0.126387583211231
"140890-14",2014-08-05,1.07861409943111
"140890-14",2014-08-06,0.705199807985866
"140890-14",2014-08-07,0.360324924990271
"140890-14",2014-08-08,0.171736587284352
"140890-14",2014-08-09,0.121869559999892
"140890-14",2014-08-10,0.177209378669643
"140890-14",2014-08-11,0.301543733891885
"140890-14",2014-08-12,0.570016770416597
"140890-14",2014-08-13,1.43510905542602
"140890-14",2014-08-14,0.643317938973073
"140890-14",2014-08-15,1.25545761120286
"140890-14",2014-08-16,1.97840849604513
"140890-14",2014-08-17,2.12567782007569
"140890-14",2014-08-18,1.49608159380226
"140890-14",2014-08-19,1.23721195806998
"140890-14",2014-08-20,1.56402001425807
"140890-14",2014-08-21,1.55044937419881
"140890-14",2014-08-22,1.59368705946462
"140890-14",2014-08-23,1.77026217156589
"140890-14",2014-08-24,1.91039540626906
"140890-14",2014-08-25,2.10164840109931
"140890-14",2014-08-26,1.98945038781044
"140890-14",2014-08-27,1.20299138102908
"140890-14",2014-08-28,1.32963113630423
"140890-14",2014-08-29,1.59472150554294
"140890-14",2014-08-30,1.19236160590376
"140890-14",2014-08-31,1.49343645348106
"140900-14",2014-07-01,0.0369070935341876
"140900-14",2014-07-02,-1.1036121862219
"140900-14",2014-07-03,-0.189470778005572
"140900-14",2014-07-04,-0.594818559227883
"140900-14",2014-07-05,0.101148803243082
"140900-14",2014-07-06,1.09246420093413
"140900-14",2014-07-07,0.692059549267782
"140900-14",2014-07-08,1.32063853964884
"140900-14",2014-07-09,1.22603637444121
"140900-14",2014-07-10,0.78418803677827
"140900-14",2014-07-11,1.11404700006967
"140900-14",2014-07-12,0.490035843203139
"140900-14",2014-07-13,0.478336822683737
"140900-14",2014-07-14,0.928312201888707
"140900-14",2014-07-15,0.916612328707568
"140900-14",2014-07-16,0.912427631487797
"140900-14",2014-07-17,0.374714464514341
"140900-14",2014-07-18,0.635910506575959
"140900-14",2014-07-19,-0.542508813226701
"140900-14",2014-07-20,-0.0891005326185687
"140900-14",2014-07-21,-0.9299703918194
"140900-14",2014-07-22,-0.985260146897265
"140900-14",2014-07-23,-0.70822475176721
"140900-14",2014-07-24,-0.910823245683119
"140900-14",2014-07-25,-1.17180327862729
"140900-14",2014-07-26,0.345343736477425
"140900-14",2014-07-27,1.76552080147838
"140900-14",2014-07-28,1.1716875481039
"140900-14",2014-07-29,-1.15258720630345
"140900-14",2014-07-30,-0.765263059243825
"140900-14",2014-07-31,-0.267321699937986
"140900-14",2014-08-01,-0.0281094502528268
"140900-14",2014-08-02,-1.02486566171628
"140900-14",2014-08-03,-0.431095867328533
"140900-14",2014-08-04,-0.984423555412701
"140900-14",2014-08-05,-0.586839984280072
"140900-14",2014-08-06,-1.08078360847349
"140900-14",2014-08-07,-1.04350913009989
"140900-14",2014-08-08,-0.486735415142822
"140900-14",2014-08-09,-0.348844723257802
"140900-14",2014-08-10,-0.104213626110246
"140900-14",2014-08-11,0.0379856526338178
"140900-14",2014-08-12,-0.247667825346109
"140900-14",2014-08-13,-0.450828711837861
"140900-14",2014-08-14,-0.497453918538483
"140900-14",2014-08-15,-0.692595446830882
"140900-14",2014-08-16,-0.789119920060576
"140900-14",2014-08-17,-0.551996255909721
"140900-14",2014-08-18,-0.479392719186239
"140900-14",2014-08-19,-0.112154581335457
"140900-14",2014-08-20,-0.532838136617172
"140900-14",2014-08-21,-0.849705827351107
"140900-14",2014-08-22,-0.936418835898826
"140900-14",2014-08-23,-1.06699899304953
"140900-14",2014-08-24,-0.581798800406484
"140900-14",2014-08-25,-0.609713839283503
"140900-14",2014-08-26,0.614526154238349
"140900-14",2014-08-27,2.04328934416654
"140900-14",2014-08-28,1.33475820900616
"140900-14",2014-08-29,-0.0686926016459307
"140900-14",2014-08-30,-0.73149503288747
"140900-14",2014-08-31,-1.05755162415154
"140910-14",2014-07-01,0.483636707614225
"140910-14",2014-07-02,1.70451861272157
"140910-14",2014-07-03,1.69844166261572
"140910-14",2014-07-04,1.01854016931321
"140910-14",2014-07-05,0.654535847517946
"140910-14",2014-07-06,0.761188276381605
"140910-14",2014-07-07,0.779476693472502
"140910-14",2014-07-08,0.707461022428202
"140910-14",2014-07-09,0.890846809531826
"140910-14",2014-07-10,1.93950264480772
"140910-14",2014-07-11,0.546066989847434
"140910-14",2014-07-12,0.601538040012907
"140910-14",2014-07-13,1.02871336777066
"140910-14",2014-07-14,0.866628361653955
"140910-14",2014-07-15,1.26620671655167
"140910-14",2014-07-16,0.670016864648401
"140910-14",2014-07-17,1.37597981009046
"140910-14",2014-07-18,2.06590987421287
"140910-14",2014-07-19,1.41551669358366
"140910-14",2014-07-20,1.08302871647904
"140910-14",2014-07-21,1.02142794704368
"140910-14",2014-07-22,0.864366993154065
"140910-14",2014-07-23,0.566116551540636
"140910-14",2014-07-24,0.863724098772728
"140910-14",2014-07-25,0.539634466831259
"140910-14",2014-07-26,1.09503221036668
"140910-14",2014-07-27,0.831238617992405
"140910-14",2014-07-28,1.25983315179553
"140910-14",2014-07-29,1.92259224351828
"140910-14",2014-07-30,0.831288306846319
"140910-14",2014-07-31,1.39059003397175
"140910-14",2014-08-01,1.13417621409597
"140910-14",2014-08-02,0.556854501802442
"140910-14",2014-08-03,1.27111010160216
"140910-14",2014-08-04,1.11895497129246
"140910-14",2014-08-05,1.22164316458855
"140910-14",2014-08-06,1.19308895068144
"140910-14",2014-08-07,1.34205688346955
"140910-14",2014-08-08,1.04280444380723
"140910-14",2014-08-09,1.30226302377554
"140910-14",2014-08-10,1.38444910328796
"140910-14",2014-08-11,1.19787992013409
"140910-14",2014-08-12,1.31851138250686
"140910-14",2014-08-13,0.990981262733568
"140910-14",2014-08-14,2.37474800668484
"140910-14",2014-08-15,1.92729102843474
"140910-14",2014-08-16,1.75001682509003
"140910-14",2014-08-17,0.63374354338123
"140910-14",2014-08-18,1.14021787116335
"140910-14",2014-08-19,1.6643957452416
"140910-14",2014-08-20,1.62193148473398
"140910-14",2014-08-21,1.26660422379748
"140910-14",2014-08-22,1.07889906120389
"140910-14",2014-08-23,0.924731270872324
"140910-14",2014-08-24,0.353490442225318
"140910-14",2014-08-25,0.614377294834066
"140910-14",2014-08-26,0.856231275955041
"140910-14",2014-08-27,1.55955856588917
"140910-14",2014-08-28,1.32777841044587
"140910-14",2014-08-29,0.76806166046538
"140910-14",2014-08-30,0.639857297033446
"140910-14",2014-08-31,1.81050749204615
"140920-14",2014-07-01,-0.392658410152565
"140920-14",2014-07-02,0.153454858821617
"140920-14",2014-07-03,0.293976885371517
"140920-14",2014-07-04,0.475306599217634
"140920-14",2014-07-05,1.01354121974069
"140920-14",2014-07-06,0.216490484524011
"140920-14",2014-07-07,0.170877760963335
"140920-14",2014-07-08,0.169004809221561
"140920-14",2014-07-09,0.42462187611755
"140920-14",2014-07-10,1.16870089176456
"140920-14",2014-07-11,0.036803647559428
"140920-14",2014-07-12,0.321364662980148
"140920-14",2014-07-13,0.47870644709877
"140920-14",2014-07-14,0.693274485051397
"140920-14",2014-07-15,1.6846414382781
"140920-14",2014-07-16,0.258490498163965
"140920-14",2014-07-17,0.201535464508058
"140920-14",2014-07-18,-0.12113391821672
"140920-14",2014-07-19,0.950432948340657
"140920-14",2014-07-20,1.46889020117507
"140920-14",2014-07-21,1.27176557302597
"140920-14",2014-07-22,1.47934538489116
"140920-14",2014-07-23,1.0006229528772
"140920-14",2014-07-24,1.13113758280221
"140920-14",2014-07-25,1.56046399511696
"140920-14",2014-07-26,1.77315823003441
"140920-14",2014-07-27,0.0137266546955437
"140920-14",2014-07-28,-0.508054477667376
"140920-14",2014-07-29,-0.670167832298794
"140920-14",2014-07-30,-0.953905489691464
"140920-14",2014-07-31,-1.01506097392273
"140920-14",2014-08-01,-0.886257750151429
"140920-14",2014-08-02,-0.615653687843766
"140920-14",2014-08-03,-0.936476878905808
"140920-14",2014-08-04,-0.501577064562612
"140920-14",2014-08-05,-0.304837883302377
"140920-14",2014-08-06,-0.119564196380396
"140920-14",2014-08-07,-0.207970511361629
"140920-14",2014-08-08,-0.246557435266703
"140920-14",2014-08-09,-0.382654744021245
"140920-14",2014-08-10,-0.713992460810196
"140920-14",2014-08-11,0.158283334121818
"140920-14",2014-08-12,0.858848985491254
"140920-14",2014-08-13,0.581822563843162
"140920-14",2014-08-14,1.25598077112279
"140920-14",2014-08-15,1.01638097828107
"140920-14",2014-08-16,-0.00618668728172119
"140920-14",2014-08-17,-0.195982207305397
"140920-14",2014-08-18,0.0375172857382418
"140920-14",2014-08-19,-0.510819629623158
"140920-14",2014-08-20,0.414320162350818
"140920-14",2014-08-21,1.09660793453429
"140920-14",2014-08-22,1.29700130401182
"140920-14",2014-08-23,0.492400083267494
"140920-14",2014-08-24,-0.383185997477521
"140920-14",2014-08-25,-0.225314595197764
"140920-14",2014-08-26,-0.249120202122738
"140920-14",2014-08-27,0.00154185373603097
"140920-14",2014-08-28,0.347457159166465
"140920-14",2014-08-29,0.179992639668223
"140920-14",2014-08-30,0.488609779395825
"140920-14",2014-08-31,-0.403096952441937
"140940-14",2014-07-01,-0.687713196472735
"140940-14",2014-07-02,-0.783109447395737
"140940-14",2014-07-03,-1.04582838133566
"140940-14",2014-07-04,-0.662535204041052
"140940-14",2014-07-05,-0.211033477077271
"140940-14",2014-07-06,-0.238660656435491
"140940-14",2014-07-07,-0.288744286863662
"140940-14",2014-07-08,-0.975435271063227
"140940-14",2014-07-09,-0.679780220061728
"140940-14",2014-07-10,-0.797203244527628
"140940-14",2014-07-11,0.336856856219823
"140940-14",2014-07-12,-0.878094923068645
"140940-14",2014-07-13,-0.178377791326679
"140940-14",2014-07-14,-0.333805817450158
"140940-14",2014-07-15,-0.731969040831615
"140940-14",2014-07-16,-0.868692311945029
"140940-14",2014-07-17,-0.908771559257977
"140940-14",2014-07-18,-0.759756975624583
"140940-14",2014-07-19,-0.754969617805934
"140940-14",2014-07-20,0.290378122537936
"140940-14",2014-07-21,0.954098464114859
"140940-14",2014-07-22,0.38166020886666
"140940-14",2014-07-23,0.828217510307829
"140940-14",2014-07-24,0.962222805798101
"140940-14",2014-07-25,0.75027069874024
"140940-14",2014-07-26,0.605328442236336
"140940-14",2014-07-27,0.98961227420864
"140940-14",2014-07-28,0.385007564035961
"140940-14",2014-07-29,1.12373610097628
"140940-14",2014-07-30,0.511395756362392
"140940-14",2014-07-31,0.385454691449723
"140940-14",2014-08-01,0.18962234110867
"140940-14",2014-08-02,1.29588114123489
"140940-14",2014-08-03,0.839365666237608
"140940-14",2014-08-04,0.0589164492164004
"140940-14",2014-08-05,1.06457371848989
"140940-14",2014-08-06,0.654741346479161
"140940-14",2014-08-07,0.388487705672154
"140940-14",2014-08-08,0.144870941697479
"140940-14",2014-08-09,0.243331569350726
"140940-14",2014-08-10,0.13864301235631
"140940-14",2014-08-11,0.331451673275637
"140940-14",2014-08-12,0.687403390145766
"140940-14",2014-08-13,0.939406687886728
"140940-14",2014-08-14,0.961731881303076
"140940-14",2014-08-15,0.443057750722392
"140940-14",2014-08-16,0.870016830203253
"140940-14",2014-08-17,1.24308029807334
"140940-14",2014-08-18,0.835421067355648
"140940-14",2014-08-19,-0.611269662132056
"140940-14",2014-08-20,-0.426295612891818
"140940-14",2014-08-21,-0.183508491640018
"140940-14",2014-08-22,-0.808987195881867
"140940-14",2014-08-23,-0.563495788521213
"140940-14",2014-08-24,-1.05646880615337
"140940-14",2014-08-25,-0.115261045545076
"140940-14",2014-08-26,-0.401323488437093
"140940-14",2014-08-27,-1.06218783636989
"140940-14",2014-08-28,-0.256669427543913
"140940-14",2014-08-29,-1.30358151845861
"140940-14",2014-08-30,-1.22478513311451
"140940-14",2014-08-31,-1.21335166171824
"140960-14",2014-07-01,0.183251685210558
"140960-14",2014-07-02,-0.0676756603973783
"140960-14",2014-07-03,0.196266939013363
"140960-14",2014-07-04,0.339916007841596
"140960-14",2014-07-05,0.428844696744062
"140960-14",2014-07-06,0.653996190425283
"140960-14",2014-07-07,0.925764979001332
"140960-14",2014-07-08,0.693602305488145
"140960-14",2014-07-09,0.457500210366946
"140960-14",2014-07-10,0.645551110540175
"140960-14",2014-07-11,0.935167321353899
"140960-14",2014-07-12,0.868981306386575
"140960-14",2014-07-13,1.0300976707217
"140960-14",2014-07-14,0.860106905628698
"140960-14",2014-07-15,0.367904864591068
"140960-14",2014-07-16,0.910817536723971
"140960-14",2014-07-17,0.615266039319055
"140960-14",2014-07-18,0.592027049678392
"140960-14",2014-07-19,0.276284924719678
"140960-14",2014-07-20,0.598630424493097
"140960-14",2014-07-21,0.933300986050412
"140960-14",2014-07-22,0.869064308399522
"140960-14",2014-07-23,0.271894866141839
"140960-14",2014-07-24,0.682309558576816
"140960-14",2014-07-25,0.844901640867645
"140960-14",2014-07-26,0.452980879685706
"140960-14",2014-07-27,1.01186493851117
"140960-14",2014-07-28,0.7721156629525
"140960-14",2014-07-29,0.605894051296417
"140960-14",2014-07-30,1.01642148798808
"140960-14",2014-07-31,0.911433759113465
"140960-14",2014-08-01,0.234471509690177
"140960-14",2014-08-02,-0.283619523125278
"140960-14",2014-08-03,-0.863836253668911
"140960-14",2014-08-04,-0.962710037254356
"140960-14",2014-08-05,-0.124418582607738
"140960-14",2014-08-06,0.243783909707921
"140960-14",2014-08-07,0.101159539488573
"140960-14",2014-08-08,0.0886876512392919
"140960-14",2014-08-09,-0.313992597717138
"140960-14",2014-08-10,-0.950509887104052
"140960-14",2014-08-11,-0.125235070067719
"140960-14",2014-08-12,-0.789182878255284
"140960-14",2014-08-13,0.640122859828906
"140960-14",2014-08-14,0.863562618362121
"140960-14",2014-08-15,0.702703407736055
"140960-14",2014-08-16,-0.734864360933274
"140960-14",2014-08-17,0.255863089737943
"140960-14",2014-08-18,-0.0503917412999024
"140960-14",2014-08-19,-0.00176876364822388
"140960-14",2014-08-20,-0.566869152364451
"140960-14",2014-08-21,-0.544034599946158
"140960-14",2014-08-22,-0.761832255901245
"140960-14",2014-08-23,-0.315675107205123
"140960-14",2014-08-24,-0.686038275815278
"140960-14",2014-08-25,-0.499746426214975
"140960-14",2014-08-26,-0.784722307503333
"140960-14",2014-08-27,-0.0711668118561972
"140960-14",2014-08-28,-0.517355749527603
"140960-14",2014-08-29,-0.259015803245654
"140960-14",2014-08-30,-0.543430279156871
"140960-14",2014-08-31,-0.504750560431111
"140980-14",2014-07-01,2.28318205415144
"140980-14",2014-07-02,1.88440881612753
"140980-14",2014-07-03,0.847724961022116
"140980-14",2014-07-04,0.616233095294279
"140980-14",2014-07-05,0.72166116135419
"140980-14",2014-07-06,0.700679466656402
"140980-14",2014-07-07,0.823864331602112
"140980-14",2014-07-08,0.56115021812343
"140980-14",2014-07-09,0.716655674315973
"140980-14",2014-07-10,0.958804174579406
"140980-14",2014-07-11,0.676854433531877
"140980-14",2014-07-12,0.967309927252753
"140980-14",2014-07-13,0.295449612651996
"140980-14",2014-07-14,1.2401957750435
"140980-14",2014-07-15,1.98275991623018
"140980-14",2014-07-16,1.40786385697745
"140980-14",2014-07-17,1.91270888416183
"140980-14",2014-07-18,1.81808728332792
"140980-14",2014-07-19,1.78634679756154
"140980-14",2014-07-20,2.01180171456764
"140980-14",2014-07-21,1.8821194504633
"140980-14",2014-07-22,1.99728494371666
"140980-14",2014-07-23,2.29825434456417
"140980-14",2014-07-24,1.98099066029785
"140980-14",2014-07-25,2.09286938978357
"140980-14",2014-07-26,1.74228748636236
"140980-14",2014-07-27,2.25452805403719
"140980-14",2014-07-28,1.3646862346542
"140980-14",2014-07-29,2.19438224523528
"140980-14",2014-07-30,1.93632675772858
"140980-14",2014-07-31,1.60625856215319
"140980-14",2014-08-01,1.70823478717737
"140980-14",2014-08-02,1.15070745886742
"140980-14",2014-08-03,1.62438141207657
"140980-14",2014-08-04,1.69029522219425
"140980-14",2014-08-05,0.820741835870817
"140980-14",2014-08-06,1.38411596254897
"140980-14",2014-08-07,2.07219325120326
"140980-14",2014-08-08,1.62884882281514
"140980-14",2014-08-09,1.05879897419037
"140980-14",2014-08-10,0.69097847546011
"140980-14",2014-08-11,1.9549798355035
"140980-14",2014-08-12,2.00652608194016
"140980-14",2014-08-13,1.88789696011307
"140980-14",2014-08-14,0.312588441985131
"140980-14",2014-08-15,-0.636399797232926
"140980-14",2014-08-16,0.240214895487741
"140980-14",2014-08-17,-0.194307236487905
"140980-14",2014-08-18,1.09713980548446
"140980-14",2014-08-19,2.38807254530331
"140980-14",2014-08-20,2.06873920787529
"140980-14",2014-08-21,1.74589008608471
"140980-14",2014-08-22,1.3130877570136
"140980-14",2014-08-23,1.11875073108879
"140980-14",2014-08-24,1.25560932590339
"140980-14",2014-08-25,1.68345456385997
"140980-14",2014-08-26,1.51356031496391
"140980-14",2014-08-27,1.44025978951788
"140980-14",2014-08-28,1.47724357304584
"140980-14",2014-08-29,1.87887482158909
"140980-14",2014-08-30,2.21424496941546
"140980-14",2014-08-31,2.34306807191595
"141000-14",2014-07-01,0.364312741898633
"141000-14",2014-07-02,0.103073009001398
"141000-14",2014-07-03,0.0482544264177455
"141000-14",2014-07-04,0.260881624436495
"141000-14",2014-07-05,0.338914537323593
"141000-14",2014-07-06,0.21801263976142
"141000-14",2014-07-07,1.24033065432571
"141000-14",2014-07-08,0.928272733250054
"141000-14",2014-07-09,0.957685551459413
"141000-14",2014-07-10,0.561021570851147
"141000-14",2014-07-11,0.339842472041531
"141000-14",2014-07-12,0.644459245517112
"141000-14",2014-07-13,0.865663083303376
"141000-14",2014-07-14,1.05631925547989
"141000-14",2014-07-15,0.101916436827333
"141000-14",2014-07-16,-0.532258542030883
"141000-14",2014-07-17,-0.113723696902569
"141000-14",2014-07-18,-0.0557688196059012
"141000-14",2014-07-19,-0.0306526876847766
"141000-14",2014-07-20,0.61894381688025
"141000-14",2014-07-21,0.804738394426479
"141000-14",2014-07-22,0.547712677738995
"141000-14",2014-07-23,0.906463242020203
"141000-14",2014-07-24,0.830730427855376
"141000-14",2014-07-25,0.533691070096336
"141000-14",2014-07-26,0.44903206498187
"141000-14",2014-07-27,1.00063265046262
"141000-14",2014-07-28,0.881274599486638
