"IndivYr","Date","AvgGHerb"
"140710-14",2014-07-22,1.013646193339
"140710-14",2014-07-23,1.08560556080732
"140710-14",2014-07-24,1.0305196740883
"140710-14",2014-07-25,0.967721585388817
"140710-14",2014-07-26,1.17293701728138
"140710-14",2014-07-27,1.24666264672699
"140710-14",2014-07-28,0.953456320319606
"140710-14",2014-07-29,0.906051238829326
"140710-14",2014-07-30,0.597752102496333
"140710-14",2014-07-31,0.355287913073466
"140710-14",2014-08-01,0.913171236570504
"140710-14",2014-08-02,0.754236118674559
"140710-14",2014-08-03,1.28873220675133
"140710-14",2014-08-04,1.44334945382041
"140710-14",2014-08-05,1.35081684076011
"140710-14",2014-08-06,1.10809290955447
"140710-14",2014-08-07,1.26877533837915
"140710-14",2014-08-08,1.04707301839925
"140710-14",2014-08-09,1.2672687870849
"140710-14",2014-08-10,1.36626887167888
"140710-14",2014-08-11,0.897662363300159
"140710-14",2014-08-12,1.0566933086571
"140710-14",2014-08-13,1.19953397013916
"140710-14",2014-08-14,1.51940776831103
"140710-14",2014-08-15,1.20802687017665
"140710-14",2014-08-16,1.31854029199438
"140710-14",2014-08-17,1.32022295257708
"140710-14",2014-08-18,1.25960857370103
"140710-14",2014-08-19,1.19127308952916
"140710-14",2014-08-20,1.40444612480704
"140710-14",2014-08-21,1.23497163499357
"140710-14",2014-08-22,1.44229819176521
"140710-14",2014-08-23,1.19543328115949
"140710-14",2014-08-24,1.21551695630774
"140710-14",2014-08-25,1.49441262717701
"140710-14",2014-08-26,1.43606215191859
"140710-14",2014-08-27,1.26867500598794
"140710-14",2014-08-28,1.20986796467667
"140710-14",2014-08-29,1.19321307840712
"140710-14",2014-08-30,1.14072220194878
"140710-14",2014-08-31,1.42857600173214
"140800-14",2014-07-01,0.732365774100967
"140800-14",2014-07-02,0.66794292774606
"140800-14",2014-07-03,0.580540068839559
"140800-14",2014-07-04,0.897110494804668
"140800-14",2014-07-05,1.31991618141431
"140800-14",2014-07-06,0.830733489039906
"140800-14",2014-07-07,0.908371537492286
"140800-14",2014-07-08,0.823847784325155
"140800-14",2014-07-09,0.908416314115827
"140800-14",2014-07-10,0.895622390990176
"140800-14",2014-07-11,0.694271141551399
"140800-14",2014-07-12,0.620447948916344
"140800-14",2014-07-13,1.12532770853431
"140800-14",2014-07-14,0.809029422428131
"140800-14",2014-07-15,0.800072413190737
"140800-14",2014-07-16,0.981231897946516
"140800-14",2014-07-17,0.736400020270623
"140800-14",2014-07-18,1.28678407419842
"140800-14",2014-07-19,0.749424111932174
"140800-14",2014-07-20,0.982598920809726
"140800-14",2014-07-21,1.03276259779
"140800-14",2014-07-22,1.04885118584782
"140800-14",2014-07-23,0.945749388308646
"140800-14",2014-07-24,1.33531664910655
"140800-14",2014-07-25,1.04596491222672
"140800-14",2014-07-26,1.34666185640038
"140800-14",2014-07-27,0.89962055365169
"140800-14",2014-07-28,0.726726557919878
"140800-14",2014-07-29,0.905966285493858
"140800-14",2014-07-30,0.593630087524551
"140800-14",2014-07-31,0.862259041434654
"140800-14",2014-08-01,1.28273380129416
"140800-14",2014-08-02,1.08154216796585
"140800-14",2014-08-03,0.989070917328263
"140800-14",2014-08-04,0.717683752934924
"140800-14",2014-08-05,0.726583467040221
"140800-14",2014-08-06,1.29121976424061
"140800-14",2014-08-07,0.973428551132506
"140800-14",2014-08-08,0.750406633737191
"140800-14",2014-08-09,1.32868684332422
"140800-14",2014-08-10,1.15828715245362
"140800-14",2014-08-11,0.871197717391061
"140800-14",2014-08-12,1.05814544864814
"140800-14",2014-08-13,1.26252004619814
"140800-14",2014-08-14,1.05835076290033
"140800-14",2014-08-15,0.869350502310432
"140800-14",2014-08-16,1.01757680133245
"140800-14",2014-08-17,0.775114285027299
"140800-14",2014-08-18,0.453226160104126
"140800-14",2014-08-19,0.93833336026489
"140800-14",2014-08-20,0.679328282749162
"140800-14",2014-08-21,0.575321952401423
"140800-14",2014-08-22,0.514473702637481
"140800-14",2014-08-23,0.449351290280595
"140800-14",2014-08-24,1.12070198545492
"140800-14",2014-08-25,1.00925991316187
"140800-14",2014-08-26,1.24369564850754
"140800-14",2014-08-27,1.09710638914524
"140800-14",2014-08-28,0.829053371659892
"140800-14",2014-08-29,0.994351371705893
"140800-14",2014-08-30,0.68018298569951
"140800-14",2014-08-31,0.906139095197895
"140850-14",2014-07-01,0.814832877825879
"140850-14",2014-07-02,0.908635246124186
"140850-14",2014-07-03,1.02637276351655
"140850-14",2014-07-04,0.977371473197234
"140850-14",2014-07-05,1.33488515782078
"140850-14",2014-07-06,0.920931659439707
"140850-14",2014-07-07,0.813343585119778
"140850-14",2014-07-08,1.1837673481546
"140850-14",2014-07-09,1.13564963312232
"140850-14",2014-07-10,1.16188609641736
"140850-14",2014-07-11,1.2538468070006
"140850-14",2014-07-12,1.15596898626822
"140850-14",2014-07-13,0.807057576258188
"140850-14",2014-07-14,0.744462227410942
"140850-14",2014-07-15,1.07936435121519
"140850-14",2014-07-16,1.16269093160698
"140850-14",2014-07-17,1.01398166547177
"140850-14",2014-07-18,0.68504482777968
"140850-14",2014-07-19,0.327864290541246
"140850-14",2014-07-20,0.931234721490497
"140850-14",2014-07-21,0.892456248959077
"140850-14",2014-07-22,0.75135351834636
"140850-14",2014-07-23,0.676917749063973
"140850-14",2014-07-24,0.982324259164566
"140850-14",2014-07-25,0.721379913482534
"140850-14",2014-07-26,0.424763669667188
"140850-14",2014-07-27,0.763921112083878
"140850-14",2014-07-28,1.07781241233691
"140850-14",2014-07-29,0.982155340145734
"140850-14",2014-07-30,1.05079185129464
"140850-14",2014-07-31,0.282721892821635
"140850-14",2014-08-01,0.803224331174557
"140850-14",2014-08-02,0.860288732536259
"140850-14",2014-08-03,0.868892864120891
"140850-14",2014-08-04,0.207528826735488
"140850-14",2014-08-05,0.569848586848034
"140850-14",2014-08-06,0.68114171859687
"140850-14",2014-08-07,0.918352443043543
"140850-14",2014-08-08,0.800464311444555
"140850-14",2014-08-09,0.977735304479512
"140850-14",2014-08-10,0.887718991516784
"140850-14",2014-08-11,0.359127404991609
"140850-14",2014-08-12,0.779443930686844
"140850-14",2014-08-13,0.477348045801124
"140850-14",2014-08-14,0.306846346424639
"140850-14",2014-08-15,0.830070098514711
"140850-14",2014-08-16,0.634967037355943
"140850-14",2014-08-17,0.691509070178251
"140850-14",2014-08-18,1.08769413620886
"140850-14",2014-08-19,0.955613237718093
"140850-14",2014-08-20,0.395004738026493
"140850-14",2014-08-21,0.496386785545531
"140850-14",2014-08-22,0.322707455900228
"140850-14",2014-08-23,0.900137697992298
"140850-14",2014-08-24,0.844454461127304
"140850-14",2014-08-25,0.768226399962212
"140850-14",2014-08-26,0.56976804162199
"140850-14",2014-08-27,0.479070772218054
"140850-14",2014-08-28,0.580085103590506
"140850-14",2014-08-29,0.560278974433607
"140850-14",2014-08-30,0.946305309303836
"140850-14",2014-08-31,0.503010147797858
"140890-14",2014-07-01,1.43224582565311
"140890-14",2014-07-02,1.58710027198567
"140890-14",2014-07-03,1.60873371315261
"140890-14",2014-07-04,1.38738060046246
"140890-14",2014-07-05,1.36557023789907
"140890-14",2014-07-06,1.04354158150656
"140890-14",2014-07-07,1.48297267773995
"140890-14",2014-07-08,1.48392969540852
"140890-14",2014-07-09,1.46188083448964
"140890-14",2014-07-10,1.44021668910749
"140890-14",2014-07-11,1.4283354902546
"140890-14",2014-07-12,1.17015971965427
"140890-14",2014-07-13,1.20051542562313
"140890-14",2014-07-14,1.32661737201443
"140890-14",2014-07-15,1.24355271956392
"140890-14",2014-07-16,1.29719346336443
"140890-14",2014-07-17,1.27187635184299
"140890-14",2014-07-18,1.55967164307487
"140890-14",2014-07-19,1.37993025464343
"140890-14",2014-07-20,1.43196894257326
"140890-14",2014-07-21,1.5514314769034
"140890-14",2014-07-22,1.51653278290538
"140890-14",2014-07-23,1.53218317568455
"140890-14",2014-07-24,1.57135848306338
"140890-14",2014-07-25,1.66017686755541
"140890-14",2014-07-26,1.47510943799283
"140890-14",2014-07-27,1.46520353182789
"140890-14",2014-07-28,1.54798073448465
"140890-14",2014-07-29,0.906171417706667
"140890-14",2014-07-30,0.945731816768777
"140890-14",2014-07-31,1.21538879483722
"140890-14",2014-08-01,0.904484917086072
"140890-14",2014-08-02,1.39094192906214
"140890-14",2014-08-03,0.936182370214328
"140890-14",2014-08-04,1.0730726447831
"140890-14",2014-08-05,0.74461110999902
"140890-14",2014-08-06,0.968986611001448
"140890-14",2014-08-07,1.15232882690925
"140890-14",2014-08-08,0.939990607047739
"140890-14",2014-08-09,1.61376193911434
"140890-14",2014-08-10,1.21659532418277
"140890-14",2014-08-11,0.882844094840679
"140890-14",2014-08-12,0.828443034688624
"140890-14",2014-08-13,0.836325595408693
"140890-14",2014-08-14,1.13148088171872
"140890-14",2014-08-15,1.21912162953834
"140890-14",2014-08-16,0.852605108874391
"140890-14",2014-08-17,0.806084679593231
"140890-14",2014-08-18,1.08054013722126
"140890-14",2014-08-19,1.18088878868432
"140890-14",2014-08-20,0.670108952752358
"140890-14",2014-08-21,0.159348999470048
"140890-14",2014-08-22,0.00810162169603752
"140890-14",2014-08-23,0.349187400741145
"140890-14",2014-08-24,1.04503543426393
"140890-14",2014-08-25,1.19663698324994
"140890-14",2014-08-26,0.790291358793015
"140890-14",2014-08-27,1.28557573437556
"140890-14",2014-08-28,1.30682690482494
"140890-14",2014-08-29,0.932596063714081
"140890-14",2014-08-30,1.08972335512288
"140890-14",2014-08-31,0.741334530381004
"140900-14",2014-07-01,1.43466647904743
"140900-14",2014-07-02,1.59619198599271
"140900-14",2014-07-03,1.43898153229024
"140900-14",2014-07-04,1.4692670258272
"140900-14",2014-07-05,1.34682209945489
"140900-14",2014-07-06,1.54783873501972
"140900-14",2014-07-07,1.3175966313442
"140900-14",2014-07-08,1.15540510037709
"140900-14",2014-07-09,1.5079414994648
"140900-14",2014-07-10,1.48480291714821
"140900-14",2014-07-11,1.35966330794586
"140900-14",2014-07-12,0.602711820461042
"140900-14",2014-07-13,0.497456638658401
"140900-14",2014-07-14,0.327969715458634
"140900-14",2014-07-15,0.629000254618039
"140900-14",2014-07-16,1.18970257611266
"140900-14",2014-07-17,1.36518779256634
"140900-14",2014-07-18,1.29389381157695
"140900-14",2014-07-19,1.54918151445499
"140900-14",2014-07-20,1.45491565080638
"140900-14",2014-07-21,1.48204376080104
"140900-14",2014-07-22,1.56923780557938
"140900-14",2014-07-23,1.6158653794062
"140900-14",2014-07-24,1.51692854895635
"140900-14",2014-07-25,1.63825760667915
"140900-14",2014-07-26,1.43220991873602
"140900-14",2014-07-27,1.54978990096201
"140900-14",2014-07-28,1.583847404503
"140900-14",2014-07-29,1.62902464247823
"140900-14",2014-07-30,1.43032246335643
"140900-14",2014-07-31,1.50066260438483
"140900-14",2014-08-01,1.37801526251902
"140900-14",2014-08-02,1.53930656014961
"140900-14",2014-08-03,1.49351405677849
"140900-14",2014-08-04,1.44610724110246
"140900-14",2014-08-05,1.5238056873231
"140900-14",2014-08-06,1.56685982513802
"140900-14",2014-08-07,1.64295024771754
"140900-14",2014-08-08,1.47966513049733
"140900-14",2014-08-09,1.46210844754828
"140900-14",2014-08-10,1.32429789716083
"140900-14",2014-08-11,1.27121754508189
"140900-14",2014-08-12,1.37370386373308
"140900-14",2014-08-13,1.52505439292669
"140900-14",2014-08-14,1.34523222351004
"140900-14",2014-08-15,1.49190943629053
"140900-14",2014-08-16,1.46661914244049
"140900-14",2014-08-17,1.41350731248977
"140900-14",2014-08-18,1.50842649069145
"140900-14",2014-08-19,1.29402932240672
"140900-14",2014-08-20,1.47372643304768
"140900-14",2014-08-21,1.46537514566186
"140900-14",2014-08-22,1.53786533179092
"140900-14",2014-08-23,1.64059933629946
"140900-14",2014-08-24,1.43235409494896
"140900-14",2014-08-25,1.47123106479817
"140900-14",2014-08-26,1.54324267249813
"140900-14",2014-08-27,1.47542299208752
"140900-14",2014-08-28,1.32773294288353
"140900-14",2014-08-29,1.47680953588416
"140900-14",2014-08-30,1.45297860562313
"140900-14",2014-08-31,1.56970178107741
"140910-14",2014-07-01,0.785196400650586
"140910-14",2014-07-02,0.797537104419445
"140910-14",2014-07-03,0.466561917887349
"140910-14",2014-07-04,0.871890838503486
"140910-14",2014-07-05,1.12040418600359
"140910-14",2014-07-06,1.29160709805867
"140910-14",2014-07-07,1.31821129490479
"140910-14",2014-07-08,1.25579133683692
"140910-14",2014-07-09,1.14731665383415
"140910-14",2014-07-10,0.475991403451338
"140910-14",2014-07-11,1.38613354506821
"140910-14",2014-07-12,1.35970109878221
"140910-14",2014-07-13,1.00398018157663
"140910-14",2014-07-14,0.950908069950821
"140910-14",2014-07-15,0.857789929604863
"140910-14",2014-07-16,1.38374974385969
"140910-14",2014-07-17,0.882201533634224
"140910-14",2014-07-18,0.493517031699677
"140910-14",2014-07-19,0.952562183672515
"140910-14",2014-07-20,1.04199156716466
"140910-14",2014-07-21,1.07021961538395
"140910-14",2014-07-22,1.15687682556393
"140910-14",2014-07-23,1.35521053396907
"140910-14",2014-07-24,1.26755233279968
"140910-14",2014-07-25,1.32966032949816
"140910-14",2014-07-26,1.01212143492328
"140910-14",2014-07-27,0.936298168860234
"140910-14",2014-07-28,0.826186582684693
"140910-14",2014-07-29,0.799119601112522
"140910-14",2014-07-30,0.915787305201496
"140910-14",2014-07-31,0.907686818086969
"140910-14",2014-08-01,1.00234582339408
"140910-14",2014-08-02,1.19825926924974
"140910-14",2014-08-03,0.829457319704874
"140910-14",2014-08-04,0.746193146133703
"140910-14",2014-08-05,0.474478758011606
"140910-14",2014-08-06,0.810731728667177
"140910-14",2014-08-07,0.778636630432106
"140910-14",2014-08-08,0.804522201314511
"140910-14",2014-08-09,0.576707253927711
"140910-14",2014-08-10,0.553015288884547
"140910-14",2014-08-11,0.925934315920642
"140910-14",2014-08-12,0.982974348048766
"140910-14",2014-08-13,0.847397682382141
"140910-14",2014-08-14,0.69989814673672
"140910-14",2014-08-15,0.707938841123272
"140910-14",2014-08-16,0.712901521156094
"140910-14",2014-08-17,1.00379033632116
"140910-14",2014-08-18,0.971252735488434
"140910-14",2014-08-19,0.733380678045365
"140910-14",2014-08-20,0.300538808680631
"140910-14",2014-08-21,0.696930509722742
"140910-14",2014-08-22,0.870667185459056
"140910-14",2014-08-23,1.01028993169319
"140910-14",2014-08-24,1.22773553408236
"140910-14",2014-08-25,1.01981533311272
"140910-14",2014-08-26,0.78552046996403
"140910-14",2014-08-27,0.684223009185552
"140910-14",2014-08-28,0.634394453330326
"140910-14",2014-08-29,0.922043711353199
"140910-14",2014-08-30,1.06797570283432
"140910-14",2014-08-31,0.750307220781013
"140920-14",2014-07-01,1.40384332670954
"140920-14",2014-07-02,1.31229588449376
"140920-14",2014-07-03,1.18860621593041
"140920-14",2014-07-04,0.953135921100838
"140920-14",2014-07-05,0.588566763924252
"140920-14",2014-07-06,0.939889527413471
"140920-14",2014-07-07,1.30919839628424
"140920-14",2014-07-08,1.29488477365192
"140920-14",2014-07-09,1.06832132617506
"140920-14",2014-07-10,0.529475244669504
"140920-14",2014-07-11,1.32940762471208
"140920-14",2014-07-12,1.1461890204761
"140920-14",2014-07-13,1.16129290296062
"140920-14",2014-07-14,0.688646156678562
"140920-14",2014-07-15,0.254459743324777
"140920-14",2014-07-16,1.26841958211305
"140920-14",2014-07-17,1.19932678363188
"140920-14",2014-07-18,1.18422703875873
"140920-14",2014-07-19,0.871935415319335
"140920-14",2014-07-20,0.552362653252007
"140920-14",2014-07-21,0.587711835040615
"140920-14",2014-07-22,0.39559809690488
"140920-14",2014-07-23,0.219300880875208
"140920-14",2014-07-24,0.439811422638333
"140920-14",2014-07-25,0.912254417236449
"140920-14",2014-07-26,0.745778570820707
"140920-14",2014-07-27,1.25628185616313
"140920-14",2014-07-28,1.41658552622435
"140920-14",2014-07-29,1.54014785200319
"140920-14",2014-07-30,1.44151631129486
"140920-14",2014-07-31,1.63891203739408
"140920-14",2014-08-01,1.49747633745327
"140920-14",2014-08-02,1.40389766652346
"140920-14",2014-08-03,1.47765938485885
"140920-14",2014-08-04,1.39990921197136
"140920-14",2014-08-05,1.33279016713643
"140920-14",2014-08-06,1.34926205782264
"140920-14",2014-08-07,1.26147821534858
"140920-14",2014-08-08,1.19714931980442
"140920-14",2014-08-09,1.23240759348347
"140920-14",2014-08-10,1.41631546197426
"140920-14",2014-08-11,1.22227968849595
"140920-14",2014-08-12,0.702046177626188
"140920-14",2014-08-13,1.05589012680087
"140920-14",2014-08-14,0.837951183205731
"140920-14",2014-08-15,1.04403788131716
"140920-14",2014-08-16,1.23369992635527
"140920-14",2014-08-17,1.22664365046263
"140920-14",2014-08-18,1.33642250730187
"140920-14",2014-08-19,1.38746877897944
"140920-14",2014-08-20,1.2161119646411
"140920-14",2014-08-21,0.998764132730802
"140920-14",2014-08-22,0.824483935105211
"140920-14",2014-08-23,1.08517013659875
"140920-14",2014-08-24,1.25838564611272
"140920-14",2014-08-25,1.21419075064513
"140920-14",2014-08-26,1.33535330512174
"140920-14",2014-08-27,1.18871473183351
"140920-14",2014-08-28,0.992449380969777
"140920-14",2014-08-29,1.10117863139298
"140920-14",2014-08-30,1.03143636892428
"140920-14",2014-08-31,1.3585031202721
"140940-14",2014-07-01,0.980487048934207
"140940-14",2014-07-02,1.01916935601666
"140940-14",2014-07-03,1.55981882856059
"140940-14",2014-07-04,1.26899328071422
"140940-14",2014-07-05,1.25270095206011
"140940-14",2014-07-06,1.22907978264652
"140940-14",2014-07-07,1.262230438273
"140940-14",2014-07-08,1.49035248308852
"140940-14",2014-07-09,1.44236205499322
"140940-14",2014-07-10,1.40406840180252
"140940-14",2014-07-11,1.18868055139132
"140940-14",2014-07-12,1.45696638087415
"140940-14",2014-07-13,1.32093037343824
"140940-14",2014-07-14,1.21362675749964
"140940-14",2014-07-15,1.53025824411072
"140940-14",2014-07-16,1.53008875561542
"140940-14",2014-07-17,1.53930998258566
"140940-14",2014-07-18,1.38930669044566
"140940-14",2014-07-19,1.49149740283554
"140940-14",2014-07-20,1.44117031215496
"140940-14",2014-07-21,1.56874408790102
"140940-14",2014-07-22,1.50527909743743
"140940-14",2014-07-23,1.39286148488033
"140940-14",2014-07-24,1.17887372467885
"140940-14",2014-07-25,1.28047564933409
"140940-14",2014-07-26,0.875301190727491
"140940-14",2014-07-27,0.769416884830706
"140940-14",2014-07-28,1.37763210768927
"140940-14",2014-07-29,0.972474846889535
"140940-14",2014-07-30,0.744214017511737
"140940-14",2014-07-31,1.35639764143531
"140940-14",2014-08-01,1.15371685942328
"140940-14",2014-08-02,1.36155051361801
"140940-14",2014-08-03,0.785328966673981
"140940-14",2014-08-04,1.01745098597824
"140940-14",2014-08-05,0.759372282817652
"140940-14",2014-08-06,1.06029382072559
"140940-14",2014-08-07,1.16057847771641
"140940-14",2014-08-08,0.9626742928053
"140940-14",2014-08-09,1.55419554301112
"140940-14",2014-08-10,1.19279332009135
"140940-14",2014-08-11,0.879265624914826
"140940-14",2014-08-12,0.757034125101
"140940-14",2014-08-13,0.758995842339385
"140940-14",2014-08-14,0.495692536552762
"140940-14",2014-08-15,0.809599536018622
"140940-14",2014-08-16,0.868462946797208
"140940-14",2014-08-17,0.916506471496487
"140940-14",2014-08-18,1.02486335378993
"140940-14",2014-08-19,1.368657158508
"140940-14",2014-08-20,1.40713343731213
"140940-14",2014-08-21,1.21262616102128
"140940-14",2014-08-22,1.51591375860764
"140940-14",2014-08-23,1.5249797256411
"140940-14",2014-08-24,1.52188287726739
"140940-14",2014-08-25,1.38819917835767
"140940-14",2014-08-26,1.29753338423386
"140940-14",2014-08-27,1.50378667043096
"140940-14",2014-08-28,1.24887189664733
"140940-14",2014-08-29,1.57360935887278
"140940-14",2014-08-30,1.49103908536262
"140940-14",2014-08-31,1.5974578472504
"140960-14",2014-07-01,1.10951535842966
"140960-14",2014-07-02,1.20007852232205
"140960-14",2014-07-03,1.26628141536034
"140960-14",2014-07-04,1.36891312805101
"140960-14",2014-07-05,0.984205345307227
"140960-14",2014-07-06,0.976766482276995
"140960-14",2014-07-07,1.11226187771645
"140960-14",2014-07-08,0.978197895144305
"140960-14",2014-07-09,1.20864283582487
"140960-14",2014-07-10,0.994017113066441
"140960-14",2014-07-11,0.971276003170141
"140960-14",2014-07-12,1.04778516460315
"140960-14",2014-07-13,0.897506306592195
"140960-14",2014-07-14,0.958593580589258
"140960-14",2014-07-15,1.34267579898332
"140960-14",2014-07-16,1.05400868748452
"140960-14",2014-07-17,0.87587645708955
"140960-14",2014-07-18,0.993660914211557
"140960-14",2014-07-19,1.18722268741441
"140960-14",2014-07-20,0.820546454603489
"140960-14",2014-07-21,0.910090266048001
"140960-14",2014-07-22,0.642558432594229
"140960-14",2014-07-23,1.08117097472038
"140960-14",2014-07-24,0.977412670658911
"140960-14",2014-07-25,0.948705551946333
"140960-14",2014-07-26,1.11923428933672
"140960-14",2014-07-27,1.08349977222981
"140960-14",2014-07-28,1.12038030275706
"140960-14",2014-07-29,1.07893986710575
"140960-14",2014-07-30,0.946855625880904
"140960-14",2014-07-31,0.870177908446623
"140960-14",2014-08-01,1.21896414062545
"140960-14",2014-08-02,1.38468066940728
"140960-14",2014-08-03,1.4834712319412
"140960-14",2014-08-04,1.54455785650747
"140960-14",2014-08-05,1.34405618600792
"140960-14",2014-08-06,1.18215729488848
"140960-14",2014-08-07,1.19254269641946
"140960-14",2014-08-08,1.20764627352571
"140960-14",2014-08-09,1.38573033509956
"140960-14",2014-08-10,1.3353509521124
"140960-14",2014-08-11,1.24055699125122
"140960-14",2014-08-12,1.47316185371816
"140960-14",2014-08-13,1.07799099856392
"140960-14",2014-08-14,1.00882397831465
"140960-14",2014-08-15,1.29061873431443
"140960-14",2014-08-16,1.15924232226009
"140960-14",2014-08-17,1.17922529297223
"140960-14",2014-08-18,1.20589356911226
"140960-14",2014-08-19,1.19647913792872
"140960-14",2014-08-20,1.41512453206847
"140960-14",2014-08-21,1.45660221396798
"140960-14",2014-08-22,1.57541408948894
"140960-14",2014-08-23,1.47728990739395
"140960-14",2014-08-24,1.45074933809564
"140960-14",2014-08-25,1.48300754886715
"140960-14",2014-08-26,1.46061637813197
"140960-14",2014-08-27,1.20749450181657
"140960-14",2014-08-28,1.24658824075179
"140960-14",2014-08-29,1.4500610498303
"140960-14",2014-08-30,1.51577410171026
"140960-14",2014-08-31,1.52780314560243
"140980-14",2014-07-01,-0.0196673593788245
"140980-14",2014-07-02,0.405441673082565
"140980-14",2014-07-03,0.704472131011655
"140980-14",2014-07-04,0.367775711493715
"140980-14",2014-07-05,0.270664298729042
"140980-14",2014-07-06,0.28674711373354
"140980-14",2014-07-07,0.185122265784592
"140980-14",2014-07-08,0.32938930956435
"140980-14",2014-07-09,0.147981365181403
"140980-14",2014-07-10,0.0530712840455801
"140980-14",2014-07-11,0.208091680195409
"140980-14",2014-07-12,0.0757105830616539
"140980-14",2014-07-13,1.19537029694141
"140980-14",2014-07-14,0.602966522199556
"140980-14",2014-07-15,0.177642900855757
"140980-14",2014-07-16,0.666863832335661
"140980-14",2014-07-17,0.275759593911116
"140980-14",2014-07-18,0.626089102741933
"140980-14",2014-07-19,0.611882980458401
"140980-14",2014-07-20,0.460756327018782
"140980-14",2014-07-21,0.273054292674573
"140980-14",2014-07-22,0.461525178800702
"140980-14",2014-07-23,0.189493294653067
"140980-14",2014-07-24,0.408990261092073
"140980-14",2014-07-25,0.309450867274452
"140980-14",2014-07-26,0.544848215879184
"140980-14",2014-07-27,0.294507975118688
"140980-14",2014-07-28,0.496217103102284
"140980-14",2014-07-29,0.424675630595712
"140980-14",2014-07-30,0.414420282917765
"140980-14",2014-07-31,0.430565893542949
"140980-14",2014-08-01,0.19208383446467
"140980-14",2014-08-02,0.365887232414654
"140980-14",2014-08-03,0.206035823542232
"140980-14",2014-08-04,0.359949129711873
"140980-14",2014-08-05,0.455580679670847
"140980-14",2014-08-06,0.408705900331764
"140980-14",2014-08-07,0.441656210701259
"140980-14",2014-08-08,0.500058284245682
"140980-14",2014-08-09,0.83411281374754
"140980-14",2014-08-10,0.644805442099337
"140980-14",2014-08-11,0.38252123538896
"140980-14",2014-08-12,0.272513653639484
"140980-14",2014-08-13,0.37406643851932
"140980-14",2014-08-14,1.20535154692289
"140980-14",2014-08-15,1.54236944289804
"140980-14",2014-08-16,1.1123769754299
"140980-14",2014-08-17,1.3419783661946
"140980-14",2014-08-18,0.903938290585909
"140980-14",2014-08-19,0.364264831807871
"140980-14",2014-08-20,0.311115358207534
"140980-14",2014-08-21,0.304683767219583
"140980-14",2014-08-22,0.300521484958862
"140980-14",2014-08-23,0.564463988025654
"140980-14",2014-08-24,0.85127257918979
"140980-14",2014-08-25,0.632541701800938
"140980-14",2014-08-26,0.477029049676891
"140980-14",2014-08-27,0.524351016472445
"140980-14",2014-08-28,0.445016759075194
"140980-14",2014-08-29,0.552155937187411
"140980-14",2014-08-30,0.256165479812432
"140980-14",2014-08-31,0.103795495750754
"141000-14",2014-07-01,1.03081160613418
"141000-14",2014-07-02,1.04973534583824
"141000-14",2014-07-03,1.21856794370942
"141000-14",2014-07-04,1.15306237073849
"141000-14",2014-07-05,1.13731132423742
"141000-14",2014-07-06,1.23296135241939
"141000-14",2014-07-07,0.971256572491416
"141000-14",2014-07-08,1.14803830502124
"141000-14",2014-07-09,1.06747212733586
"141000-14",2014-07-10,0.917328903978675
"141000-14",2014-07-11,1.20919253407954
"141000-14",2014-07-12,1.22874592494719
"141000-14",2014-07-13,0.994010386061925
"141000-14",2014-07-14,0.861989394062064
"141000-14",2014-07-15,1.30300166747861
"141000-14",2014-07-16,1.50975087051574
"141000-14",2014-07-17,1.28942227320666
"141000-14",2014-07-18,1.48138262938053
"141000-14",2014-07-19,1.41611561128574
"141000-14",2014-07-20,1.34128260192458
"141000-14",2014-07-21,0.953693176974549
"141000-14",2014-07-22,0.91031505313058
"141000-14",2014-07-23,0.949672316148612
"141000-14",2014-07-24,1.02271051890708
"141000-14",2014-07-25,1.14645022225509
"141000-14",2014-07-26,1.25411258546715
"141000-14",2014-07-27,1.00317754385386
"141000-14",2014-07-28,0.972006417262686
"141000-14",2014-07-29,1.23219752733917
"141000-14",2014-07-30,0.776287979081018
"141000-14",2014-07-31,0.872977447679624
"141000-14",2014-08-01,1.1666822273589
"141000-14",2014-08-02,0.966406143646973
"141000-14",2014-08-03,0.825715487478231
"141000-14",2014-08-04,0.708212452021193
"141000-14",2014-08-05,0.991957438862956
"141000-14",2014-08-06,1.19253804297562
"141000-14",2014-08-07,1.26234278771229
"141000-14",2014-08-08,1.30194507120453
"141000-14",2014-08-09,1.18398902929502
"141000-14",2014-08-10,0.84505941980424
"141000-14",2014-08-11,1.01643985993491
"141000-14",2014-08-12,0.968210310691255
"141000-14",2014-08-13,1.08349375354412
"141000-14",2014-08-14,1.25655931648216
"141000-14",2014-08-15,0.878965436921589
"141000-14",2014-08-16,0.964601696471854
"141000-14",2014-08-17,0.469109964194616
"141000-14",2014-08-18,0.431030900649097
"141000-14",2014-08-19,0.862545816484595
"141000-14",2014-08-20,0.764333003774196
"141000-14",2014-08-21,0.803458857925314
"141000-14",2014-08-22,0.704227719296084
"141000-14",2014-08-23,0.969642363893037
"141000-14",2014-08-24,1.31287812556493
"141000-14",2014-08-25,0.940859319551401
"141000-14",2014-08-26,1.14908480974975
"141000-14",2014-08-27,0.997964988295533
"141000-14",2014-08-28,1.17851339487799
"141000-14",2014-08-29,1.02160633819858
"141000-14",2014-08-30,1.1899857331616
"141000-14",2014-08-31,1.27543035287988
"141010-14",2014-07-01,0.956048000704782
"141010-14",2014-07-02,0.782329639768856
"141010-14",2014-07-03,0.144027678498698
"141010-14",2014-07-04,0.809536978922312
