"PlotVisit","Species","Biomass","LifeForm"
"713.2014-07-29","POASEC",2.78222222222222,"graminoid"
"722.2014-07-29","POASEC",6.01139393939394,"graminoid"
"723.2014-07-28","POASEC",1.144,"graminoid"
"793.2014-08-21","POASEC",0.0476190476190476,"graminoid"
"796.2014-07-31","POASEC",0.22962962962963,"graminoid"
"798.2014-07-30","POASEC",2.23333333333333,"graminoid"
"824.2015-08-12","POASEC",0.684444444444444,"graminoid"
"826.2015-08-12","POASEC",1.74188034188034,"graminoid"
"827.2015-08-12","POASEC",17.6620653594771,"graminoid"
"240.2014-08-29","POA SP",0.251111111111111,"graminoid"
"460.2014-08-07","POA SP",0.38,"graminoid"
"1022.2015-07-28","POAWHE",2.67873015873016,"graminoid"
"132.2015-08-20","POAWHE",1.09647058823529,"graminoid"
"28.2014-08-28","POAWHE",0.156363636363636,"graminoid"
"709.2014-07-30","POAWHE",1.47925925925926,"graminoid"
"712.2014-07-30","POAWHE",6.38888888888889,"graminoid"
"713.2014-07-29","POAWHE",2.78222222222222,"graminoid"
"720.2014-07-29","POAWHE",13.292380952381,"graminoid"
"1210.2015-08-27","AGRCRI",0.902371368961643,"graminoid"
"1213.2015-07-21","AGRCRI",2.39655913978495,"graminoid"
"1214.2015-07-21","AGRCRI",0.484848484848485,"graminoid"
"1215.2015-07-21","AGRCRI",2.57874022988506,"graminoid"
"1216.2015-07-21","AGRCRI",8.54340579710145,"graminoid"
"1217.2015-07-31","AGRCRI",1.65155555555556,"graminoid"
"1218.2015-07-31","AGRCRI",21.6082251082251,"graminoid"
"1219.2015-07-31","AGRCRI",12.16,"graminoid"
"1220.2015-07-31","AGRCRI",5.97523809523809,"graminoid"
"1221.2015-07-31","AGRCRI",14.9777777777778,"graminoid"
"1227.2015-07-22","AGRCRI",29.812775528565,"graminoid"
"1228.2015-07-22","AGRCRI",36.9407936507937,"graminoid"
"1229.2015-07-22","AGRCRI",1.69254901960784,"graminoid"
"1230.2015-07-22","AGRCRI",12.7326666666667,"graminoid"
"282.2015-08-21","AGRCRI",4.17962962962963,"graminoid"
"294.2014-08-14","AGRCRI",0.565333333333333,"graminoid"
"305.2014-08-04","AGRCRI",77.6327357881137,"graminoid"
"306.2014-08-04","AGRCRI",1.12444444444444,"graminoid"
"307.2014-08-04","AGRCRI",9.6969696969697,"graminoid"
"309.2014-08-04","AGRCRI",3.725,"graminoid"
"322.2014-06-09","AGRCRI",29.6236363636364,"graminoid"
"322.2014-06-30","AGRCRI",9.71703703703704,"graminoid"
"322.2014-09-04","AGRCRI",84.87,"graminoid"
"361.2014-07-23","AGRCRI",0.61,"graminoid"
"362.2014-07-23","AGRCRI",28.4756616563513,"graminoid"
"363.2014-07-23","AGRCRI",1.04,"graminoid"
"369.2014-07-23","AGRCRI",5.43794871794872,"graminoid"
"371.2014-07-23","AGRCRI",0.785396825396825,"graminoid"
"372.2014-07-23","AGRCRI",9.20677248677249,"graminoid"
"373.2014-07-23","AGRCRI",31.1777312599681,"graminoid"
"380.2015-07-15","AGRCRI",1.58186335403727,"graminoid"
"381.2015-07-15","AGRCRI",32.1061754385965,"graminoid"
"382.2015-07-15","AGRCRI",30.0416666666667,"graminoid"
"383.2015-07-15","AGRCRI",2.9616218997633,"graminoid"
"950.2014-08-01","AGRCRI",0.215,"graminoid"
"956.2014-08-08","AGRCRI",11.8968498168498,"graminoid"
"957.2014-08-08","AGRCRI",0.235087719298246,"graminoid"
"279.2015-08-31","AGRSMI",7.13185185185185,"graminoid"
"280.2015-08-31","AGRSMI",5.57005494505495,"graminoid"
"281.2015-08-21","AGRSMI",5.53950877192983,"graminoid"
"1040.2015-07-17","LUPARG",0.271666666666667,"forb"
"1218.2015-07-31","LUPARG",0.721666666666667,"forb"
"154.2015-08-18","LUPARG",2.21333333333333,"forb"
"235.2015-08-19","LUPARG",1.86666666666667,"forb"
"238.2014-08-29","LUPARG",1.45641025641026,"forb"
"40.2015-08-19","LUPARG",48.8466666666667,"forb"
"459.2014-08-22","LUPARG",1.32183908045977,"forb"
"506.2015-07-17","LUPARG",0.662857142857143,"forb"
"513.2014-07-23","LUPARG",1.04,"forb"
"672.2014-07-15","LUPARG",27.3689731663685,"forb"
"680.2015-06-01","LUPARG",2.84839506172839,"forb"
"680.2015-06-17","LUPARG",2.33126436781609,"forb"
"681.2015-06-16","LUPARG",0.954375516956162,"forb"
"681.2015-08-07","LUPARG",0,"forb"
"686.2015-05-20","LUPARG",0.0960919540229885,"forb"
"686.2015-06-15","LUPARG",0.502222222222222,"forb"
"73.2014-07-15","LUPARG",15.1350326797386,"forb"
"872.2014-08-06","LUPARG",1.56311111111111,"forb"
"873.2014-08-06","LUPARG",9.80968660968661,"forb"
"892.2014-08-14","LUPARG",6.73287612971823,"forb"
"677.2014-07-15","LUPLEU",1.95294117647059,"forb"
"72.2014-07-16","LUPLEU",2.37831835686778,"forb"
"1036.2015-07-17","LUPSER",3.45066666666667,"forb"
"1039.2015-07-17","LUPSER",1.64287581699346,"forb"
"1040.2015-07-17","LUPSER",1.07755555555556,"forb"
"1201.2015-07-16","LUPSER",2.155,"forb"
"1208.2015-07-31","LUPSER",0.536811594202898,"forb"
"123.2015-07-22","LUPSER",0.0268717948717949,"forb"
"174.2014-08-12","LUPSER",5.17022222222222,"forb"
"306.2014-08-04","LUPSER",0.48,"forb"
"310.2014-08-11","LUPSER",1.87619047619048,"forb"
"319.2014-08-25","LUPSER",1.16761904761905,"forb"
"322.2014-06-09","LUPSER",14.244,"forb"
"322.2014-06-30","LUPSER",0.0888888888888889,"forb"
"322.2014-09-04","LUPSER",0,"forb"
"323.2014-06-09","LUPSER",0,"forb"
"323.2014-09-04","LUPSER",1.73333333333333,"forb"
"325.2015-06-15","LUPSER",2.10222222222222,"forb"
"334.2014-07-23","LUPSER",1.77848595848596,"forb"
"335.2014-07-21","LUPSER",2.95172413793103,"forb"
"339.2014-07-21","LUPSER",0.32,"forb"
"344.2014-05-21","LUPSER",0.194583333333333,"forb"
"344.2014-06-16","LUPSER",0.56,"forb"
"344.2014-07-10","LUPSER",1.34933333333333,"forb"
"344.2015-05-27","LUPSER",2.13212121212121,"forb"
"344.2015-06-16","LUPSER",0.829333333333333,"forb"
"344.2015-07-06","LUPSER",1.09,"forb"
"359.2014-07-23","LUPSER",4.60666666666667,"forb"
"360.2014-07-23","LUPSER",5.08965517241379,"forb"
"364.2014-05-26","LUPSER",6.61555555555556,"forb"
"364.2014-06-16","LUPSER",10.6769230769231,"forb"
"364.2014-07-09","LUPSER",0.331640211640212,"forb"
"364.2014-08-18","LUPSER",0.767272727272727,"forb"
"364.2014-09-03","LUPSER",2.816,"forb"
"364.2014-09-22","LUPSER",3.925,"forb"
"364.2015-05-26","LUPSER",2.09445628997868,"forb"
"364.2015-06-17","LUPSER",7.78090909090909,"forb"
"364.2015-07-07","LUPSER",4.51510940672231,"forb"
"364.2015-08-06","LUPSER",0,"forb"
"367.2014-06-16","LUPSER",0,"forb"
"367.2014-07-09","LUPSER",0.0442105263157895,"forb"
"367.2015-05-26","LUPSER",1.71916666666667,"forb"
"367.2015-06-17","LUPSER",21.1500496251716,"forb"
"367.2015-07-07","LUPSER",2.12594820384294,"forb"
"367.2015-08-06","LUPSER",8.48135384615384,"forb"
"368.2014-08-18","LUPSER",0.403636363636364,"forb"
"374.2014-07-18","LUPSER",12.5777777777778,"forb"
"375.2014-07-17","LUPSER",0,"forb"
"376.2014-07-17","LUPSER",0,"forb"
"379.2015-07-15","LUPSER",23.1242424242424,"forb"
"380.2015-07-15","LUPSER",4.53666666666667,"forb"
"383.2015-07-15","LUPSER",0,"forb"
"384.2015-08-05","LUPSER",0.528888888888889,"forb"
"401.2014-07-18","LUPSER",8.40666666666667,"forb"
"402.2014-07-18","LUPSER",6.42321568627451,"forb"
"475.2015-07-30","LUPSER",1.36,"forb"
"477.2015-07-30","LUPSER",0.716842105263158,"forb"
"495.2014-08-05","LUPSER",0.849019607843137,"forb"
"508.2015-07-17","LUPSER",1.27619047619048,"forb"
"514.2014-07-23","LUPSER",0.61037037037037,"forb"
"5364.2015-08-06","LUPSER",0,"forb"
"5367.2015-08-06","LUPSER",8.48135384615384,"forb"
"673.2014-07-15","LUPSER",0.148333333333333,"forb"
"676.2014-07-15","LUPSER",5.024,"forb"
"677.2014-07-15","LUPSER",0.616969696969697,"forb"
"678.2014-07-15","LUPSER",11.41475,"forb"
"680.2014-07-09","LUPSER",2.768,"forb"
"680.2014-09-04","LUPSER",1.50603174603175,"forb"
"680.2014-09-23","LUPSER",2.14952380952381,"forb"
"680.2015-07-02","LUPSER",2.6372514619883,"forb"
"680.2015-08-07","LUPSER",5.56018221429986,"forb"
"681.2014-06-23","LUPSER",1.93488405797101,"forb"
"681.2014-07-10","LUPSER",0.38,"forb"
"681.2014-09-04","LUPSER",2.83666666666667,"forb"
"681.2015-05-28","LUPSER",0.168205128205128,"forb"
"681.2015-07-03","LUPSER",2.28965517241379,"forb"
"685.2015-07-15","LUPSER",0.271555555555556,"forb"
"686.2015-07-02","LUPSER",1.25271794871795,"forb"
"686.2015-07-15","LUPSER",1.68666666666667,"forb"
"69.2014-08-19","LUPSER",0.425333333333333,"forb"
"691.2015-08-25","LUPSER",0.623333333333333,"forb"
"74.2014-07-16","LUPSER",0.392,"forb"
"794.2014-07-31","LUPSER",0.693333333333333,"forb"
"883.2015-08-10","LUPSER",0.893333333333333,"forb"
"916.2014-08-04","LUPSER",32.137797979798,"forb"
"1044.2015-08-13","LUPI SP",0.0466666666666667,"forb"
"1055.2015-08-24","LUPI SP",0.54,"forb"
"172.2014-08-12","LUPI SP",1.18857142857143,"forb"
"234.2015-08-19","LUPI SP",33.4111111111111,"forb"
"42.2015-08-19","LUPI SP",8.67233570516329,"forb"
"465.2014-08-12","LUPI SP",0.306666666666667,"forb"
"488.2015-08-18","LUPI SP",2.90044444444444,"forb"
"680.2015-09-09","LUPI SP",2.49066666666667,"forb"
"681.2015-09-09","LUPI SP",0.133333333333333,"forb"
"682.2015-09-23","LUPI SP",0.269523809523809,"forb"
"686.2015-09-23","LUPI SP",0.0533333333333333,"forb"
"711.2014-07-30","LUPI SP",0.702456140350877,"forb"
"713.2014-07-29","LUPI SP",0.891333333333333,"forb"
"726.2015-08-12","LUPI SP",0.484444444444444,"forb"
"798.2014-07-30","LUPI SP",0.615555555555556,"forb"
"826.2015-08-12","LUPI SP",0.350962239316239,"forb"
"889.2014-08-14","LUPI SP",6.8352380952381,"forb"
"891.2014-08-14","LUPI SP",0,"forb"
"293.2015-08-17","CARAQU",11.7236363636364,"graminoid"
"548.2015-07-27","CARAQU",24.3239778871271,"graminoid"
"279.2015-08-31","CARBEB",2.09542168674699,"graminoid"
"282.2015-08-21","CARBEB",27.9310197869102,"graminoid"
"289.2015-08-17","CARBEB",13.3164912280702,"graminoid"
"284.2015-07-16","CARBRE",3.60775369797042,"graminoid"
"1037.2015-07-17","CARCON",0.84,"graminoid"
"1040.2015-07-17","CARCON",0.173101449275362,"graminoid"
"1043.2015-08-13","CARCON",0.172,"graminoid"
"1047.2015-08-04","CARCON",0.333333333333333,"graminoid"
"1053.2015-08-24","CARCON",1.24666666666667,"graminoid"
"1074.2015-08-26","CARCON",0.56,"graminoid"
"1075.2015-08-26","CARCON",1.87111111111111,"graminoid"
"1076.2015-07-30","CARCON",0.62,"graminoid"
"1079.2015-07-30","CARCON",0.96,"graminoid"
"1081.2015-07-28","CARCON",0,"graminoid"
"1082.2015-07-28","CARCON",1.02666666666667,"graminoid"
"1083.2015-07-28","CARCON",0.396135265700483,"graminoid"
"1084.2015-07-28","CARCON",0.326666666666667,"graminoid"
"1085.2015-07-28","CARCON",1.57333333333333,"graminoid"
"1086.2015-08-03","CARCON",0.736666666666667,"graminoid"
"1088.2015-08-03","CARCON",2.27277777777778,"graminoid"
"1089.2015-08-03","CARCON",0.906666666666667,"graminoid"
"1094.2015-08-07","CARCON",0.660869565217391,"graminoid"
"1101.2015-08-11","CARCON",0.628571428571428,"graminoid"
"1103.2015-08-11","CARCON",1.27,"graminoid"
"125.2015-07-22","CARCON",0,"graminoid"
"135.2015-08-20","CARCON",2.888,"graminoid"
"146.2014-07-22","CARCON",2.90666666666667,"graminoid"
"147.2014-07-16","CARCON",0.721481481481481,"graminoid"
"149.2014-07-22","CARCON",1.6624,"graminoid"
"16.2015-07-23","CARCON",0,"graminoid"
"165.2014-08-04","CARCON",2.4167619047619,"graminoid"
"17.2015-07-23","CARCON",0.173333333333333,"graminoid"
"173.2014-08-22","CARCON",2.06666666666667,"graminoid"
"175.2014-08-22","CARCON",18.1007407407407,"graminoid"
"18.2015-07-23","CARCON",0.36,"graminoid"
"19.2015-07-23","CARCON",0.213333333333333,"graminoid"
"191.2015-08-04","CARCON",0.32,"graminoid"
"193.2015-08-04","CARCON",0.08,"graminoid"
"195.2015-08-04","CARCON",0,"graminoid"
"206.2014-08-26","CARCON",0.586666666666667,"graminoid"
"208.2014-08-26","CARCON",5.51428571428571,"graminoid"
"216.2015-08-03","CARCON",0.771111111111111,"graminoid"
"233.2015-08-19","CARCON",1.04969696969697,"graminoid"
"24.2015-07-21","CARCON",7.84,"graminoid"
"245.2014-07-24","CARCON",1.72,"graminoid"
"246.2014-07-24","CARCON",0.173333333333333,"graminoid"
"26.2014-08-28","CARCON",1.95333333333333,"graminoid"
"265.2014-07-24","CARCON",0.706666666666667,"graminoid"
"266.2014-07-24","CARCON",1.18666666666667,"graminoid"
"267.2014-07-24","CARCON",1.22666666666667,"graminoid"
"268.2014-07-29","CARCON",0.24,"graminoid"
"269.2014-07-29","CARCON",3.2,"graminoid"
"27.2014-08-28","CARCON",0.586666666666667,"graminoid"
"270.2015-08-06","CARCON",0.68,"graminoid"
"28.2014-08-28","CARCON",0.386666666666667,"graminoid"
"29.2014-08-28","CARCON",1.31809523809524,"graminoid"
"303.2014-07-17","CARCON",1.80933333333333,"graminoid"
"425.2014-08-27","CARCON",0.266666666666667,"graminoid"
"430.2015-07-24","CARCON",0.508888888888889,"graminoid"
"431.2015-07-24","CARCON",0.316666666666667,"graminoid"
"432.2015-07-24","CARCON",1.54,"graminoid"
"459.2014-08-22","CARCON",14.9013333333333,"graminoid"
"5.2014-07-17","CARCON",0.495555555555556,"graminoid"
"538.2015-08-21","CARCON",0.16,"graminoid"
"539.2015-08-21","CARCON",0.386666666666667,"graminoid"
"541.2015-08-21","CARCON",0.92,"graminoid"
"671.2014-07-16","CARCON",0.342564102564103,"graminoid"
"676.2014-07-15","CARCON",3.584,"graminoid"
"681.2015-05-28","CARCON",0.465833333333333,"graminoid"
"681.2015-07-03","CARCON",1.77185185185185,"graminoid"
"71.2014-07-18","CARCON",0,"graminoid"
"724.2015-08-12","CARCON",4.25142857142857,"graminoid"
"726.2015-08-12","CARCON",3.25544973544974,"graminoid"
"727.2015-08-12","CARCON",0.0352941176470588,"graminoid"
"728.2015-08-12","CARCON",4.24190476190476,"graminoid"
"74.2014-07-16","CARCON",0.936,"graminoid"
"75.2014-07-18","CARCON",2.05333333333333,"graminoid"
"794.2014-07-31","CARCON",1.82962962962963,"graminoid"
"880.2015-08-10","CARCON",0.0476190476190476,"graminoid"
"881.2015-08-10","CARCON",0.262222222222222,"graminoid"
"882.2015-08-10","CARCON",5.39636363636364,"graminoid"
"884.2015-08-14","CARCON",1.13333333333333,"graminoid"
"907.2015-08-13","CARCON",0.426666666666667,"graminoid"
"911.2015-08-13","CARCON",5.64666666666667,"graminoid"
"919.2015-08-10","CARCON",1.94133333333333,"graminoid"
"1017.2015-08-26","CARGEY",0.643010752688172,"graminoid"
"1018.2015-08-26","CARGEY",2.82256237037037,"graminoid"
"1022.2015-07-28","CARGEY",0.184413145539906,"graminoid"
"1023.2015-07-28","CARGEY",0.766666666666667,"graminoid"
"1036.2015-07-17","CARGEY",1.928,"graminoid"
"1037.2015-07-17","CARGEY",5.89888888888889,"graminoid"
"1038.2015-07-17","CARGEY",0,"graminoid"
"1039.2015-07-17","CARGEY",1.95,"graminoid"
"1040.2015-07-17","CARGEY",2.28336231884058,"graminoid"
"1041.2015-08-13","CARGEY",52.9687272727273,"graminoid"
"1042.2015-08-13","CARGEY",12.1039316239316,"graminoid"
"1043.2015-08-13","CARGEY",0.172,"graminoid"
"1044.2015-08-13","CARGEY",9.27587301587302,"graminoid"
"1045.2015-08-13","CARGEY",3.335,"graminoid"
"1047.2015-08-04","CARGEY",0.0866666666666667,"graminoid"
"1051.2015-08-24","CARGEY",37.2890909090909,"graminoid"
"1052.2015-08-24","CARGEY",11.6293093093093,"graminoid"
"1053.2015-08-24","CARGEY",56.8733333333333,"graminoid"
"1055.2015-08-24","CARGEY",13.4622222222222,"graminoid"
"1061.2015-07-29","CARGEY",1.71384615384615,"graminoid"
"1063.2015-07-29","CARGEY",0.04,"graminoid"
"1073.2015-08-26","CARGEY",0.907272727272727,"graminoid"
"1075.2015-08-26","CARGEY",0.623703703703704,"graminoid"
"1078.2015-07-30","CARGEY",0.273333333333333,"graminoid"
"1083.2015-07-28","CARGEY",0.134492753623188,"graminoid"
"1086.2015-08-03","CARGEY",0.736666666666667,"graminoid"
"1088.2015-08-03","CARGEY",0.455185185185185,"graminoid"
"1089.2015-08-03","CARGEY",2.73814814814815,"graminoid"
"1090.2015-08-03","CARGEY",5.12533333333333,"graminoid"
"1091.2015-08-07","CARGEY",3.78666666666667,"graminoid"
"1092.2015-08-07","CARGEY",2.55259259259259,"graminoid"
"1093.2015-08-07","CARGEY",1.79666666666667,"graminoid"
"1094.2015-08-07","CARGEY",1.0352600170503,"graminoid"
"1095.2015-08-07","CARGEY",0.97,"graminoid"
"1096.2015-08-11","CARGEY",0.731111111111111,"graminoid"
"1097.2015-08-11","CARGEY",37.9568091168091,"graminoid"
"1098.2015-08-11","CARGEY",4.7991452991453,"graminoid"
"1099.2015-08-11","CARGEY",4.668,"graminoid"
"1100.2015-08-11","CARGEY",0.247272727272727,"graminoid"
"1101.2015-08-11","CARGEY",10.9895238095238,"graminoid"
"1103.2015-08-11","CARGEY",3.13666666666667,"graminoid"
"1104.2015-08-11","CARGEY",3.10777777777778,"graminoid"
"1105.2015-08-11","CARGEY",1.69419913419913,"graminoid"
"124.2015-07-22","CARGEY",1.235,"graminoid"
"131.2015-08-20","CARGEY",13.2718518518519,"graminoid"
"132.2015-08-20","CARGEY",8.5340989729225,"graminoid"
"133.2015-08-20","CARGEY",9.26571428571429,"graminoid"
"134.2015-08-20","CARGEY",0.809523809523809,"graminoid"
"135.2015-08-20","CARGEY",1.59333333333333,"graminoid"
"146.2014-07-22","CARGEY",16.544,"graminoid"
"147.2014-07-16","CARGEY",18.8874074074074,"graminoid"
"148.2014-07-22","CARGEY",22.8610313662945,"graminoid"
"149.2014-07-22","CARGEY",23.2358095238095,"graminoid"
"150.2014-07-22","CARGEY",16.4443391902215,"graminoid"
"151.2015-08-18","CARGEY",0.120555555555556,"graminoid"
"153.2015-08-18","CARGEY",0.421333333333333,"graminoid"
"161.2014-08-04","CARGEY",18.0088888888889,"graminoid"
"162.2014-08-04","CARGEY",0.741538461538462,"graminoid"
"164.2014-08-04","CARGEY",1.88603174603175,"graminoid"
"165.2014-08-04","CARGEY",8.05053968253968,"graminoid"
"171.2014-08-22","CARGEY",1.92,"graminoid"
"172.2014-08-12","CARGEY",9.57555555555555,"graminoid"
"173.2014-08-22","CARGEY",9.95777777777778,"graminoid"
"174.2014-08-12","CARGEY",1.88177777777778,"graminoid"
"175.2014-08-22","CARGEY",26.5377777777778,"graminoid"
"176.2015-08-18","CARGEY",2.752,"graminoid"
"179.2015-08-18","CARGEY",11.3353846153846,"graminoid"
"20.2015-07-21","CARGEY",0.693333333333333,"graminoid"
"206.2014-08-26","CARGEY",0,"graminoid"
"207.2014-08-26","CARGEY",6.16444444444444,"graminoid"
"208.2014-08-26","CARGEY",2.20571428571429,"graminoid"
"209.2014-08-26","CARGEY",41.7333333333333,"graminoid"
"21.2015-07-21","CARGEY",12.0488888888889,"graminoid"
"22.2015-07-21","CARGEY",9.53,"graminoid"
"220.2015-08-03","CARGEY",0,"graminoid"
"223.2015-08-28","CARGEY",0.08,"graminoid"
"231.2015-08-19","CARGEY",0,"graminoid"
"232.2015-08-19","CARGEY",4.01246376811594,"graminoid"
"233.2015-08-19","CARGEY",11.5325252525253,"graminoid"
"234.2015-08-19","CARGEY",0.365714285714286,"graminoid"
"235.2015-08-19","CARGEY",3.4280701754386,"graminoid"
"239.2014-08-29","CARGEY",1.64156862745098,"graminoid"
"24.2015-07-21","CARGEY",17.8209523809524,"graminoid"
"25.2014-08-28","CARGEY",1.54,"graminoid"
"26.2014-08-28","CARGEY",8.20333333333333,"graminoid"
"267.2014-07-24","CARGEY",1.22666666666667,"graminoid"
"269.2014-07-29","CARGEY",0,"graminoid"
"27.2014-08-28","CARGEY",2.01555555555556,"graminoid"
"28.2014-08-28","CARGEY",1.55515151515151,"graminoid"
"29.2014-08-28","CARGEY",1.31809523809524,"graminoid"
"300.2014-07-17","CARGEY",52.0452380952381,"graminoid"
"302.2014-07-22","CARGEY",3.2215873015873,"graminoid"
"303.2014-07-17","CARGEY",17.5345045045045,"graminoid"
"35.2015-08-20","CARGEY",19.6681212121212,"graminoid"
"36.2015-08-20","CARGEY",12.3407885304659,"graminoid"
"37.2015-08-20","CARGEY",18.1459157787925,"graminoid"
"39.2015-08-20","CARGEY",35.1090277777778,"graminoid"
"40.2015-08-19","CARGEY",0.8,"graminoid"
"41.2015-08-19","CARGEY",7.25904761904762,"graminoid"
"42.2015-08-19","CARGEY",9.75936507936508,"graminoid"
"427.2014-08-27","CARGEY",2.30952380952381,"graminoid"
"428.2014-08-27","CARGEY",3.78222222222222,"graminoid"
"43.2015-08-19","CARGEY",0.32,"graminoid"
"431.2015-07-24","CARGEY",0.303333333333333,"graminoid"
"432.2015-07-24","CARGEY",4.76,"graminoid"
"447.2014-08-28","CARGEY",0.666666666666667,"graminoid"
"449.2014-08-28","CARGEY",62.2179442508711,"graminoid"
"459.2014-08-22","CARGEY",3.23555555555556,"graminoid"
"464.2014-08-12","CARGEY",0.0622222222222222,"graminoid"
"465.2014-08-12","CARGEY",27.8066666666667,"graminoid"
"466.2014-08-12","CARGEY",5.64486274509804,"graminoid"
"467.2014-08-12","CARGEY",5.36,"graminoid"
"468.2014-08-12","CARGEY",4.4,"graminoid"
"5.2014-07-17","CARGEY",1.235,"graminoid"
"505.2015-07-17","CARGEY",10.5993006993007,"graminoid"
"506.2015-07-17","CARGEY",0.408888888888889,"graminoid"
"507.2015-07-17","CARGEY",0.735026455026455,"graminoid"
"508.2015-07-17","CARGEY",8.97502645502646,"graminoid"
"523.2015-08-28","CARGEY",1.14860606060606,"graminoid"
"528.2014-08-06","CARGEY",8.9437037037037,"graminoid"
"529.2014-08-06","CARGEY",0.208888888888889,"graminoid"
"530.2014-08-06","CARGEY",0.472,"graminoid"
"538.2015-08-21","CARGEY",0.671111111111111,"graminoid"
"573.2014-08-25","CARGEY",4.81428571428571,"graminoid"
"575.2014-08-25","CARGEY",31.36,"graminoid"
"581.2014-08-20","CARGEY",3.58066666666667,"graminoid"
"646.2014-08-15","CARGEY",1.37866666666667,"graminoid"
"648.2014-08-15","CARGEY",1.50666666666667,"graminoid"
"649.2014-08-15","CARGEY",0.0488888888888889,"graminoid"
"659.2015-08-27","CARGEY",0.346666666666667,"graminoid"
"671.2014-07-16","CARGEY",6.10156695156695,"graminoid"
"672.2014-07-15","CARGEY",35.8787878787879,"graminoid"
"673.2014-07-15","CARGEY",75.94,"graminoid"
"674.2014-07-16","CARGEY",20.9638585434174,"graminoid"
"675.2014-07-15","CARGEY",7.03379853479854,"graminoid"
"676.2014-07-15","CARGEY",20.5626666666667,"graminoid"
"677.2014-07-15","CARGEY",3.93555555555556,"graminoid"
"678.2014-07-15","CARGEY",14.8120634920635,"graminoid"
"680.2014-07-09","CARGEY",77.2050366300366,"graminoid"
"680.2014-09-04","CARGEY",9.7342738791423,"graminoid"
"680.2014-09-23","CARGEY",57.0287262872629,"graminoid"
"680.2015-06-01","CARGEY",20.6910052910053,"graminoid"
"680.2015-06-17","CARGEY",55.4545454545454,"graminoid"
"680.2015-07-02","CARGEY",5.88080952380952,"graminoid"
"680.2015-08-07","CARGEY",30.3130158730159,"graminoid"
"680.2015-09-09","CARGEY",18.0174358974359,"graminoid"
"680.2015-09-23","CARGEY",12.6866666666667,"graminoid"
"681.2014-06-23","CARGEY",11.7853594771242,"graminoid"
"681.2014-07-10","CARGEY",35.6488888888889,"graminoid"
"681.2014-09-04","CARGEY",16.0358695652174,"graminoid"
"681.2014-09-23","CARGEY",25.5314285714286,"graminoid"
"681.2015-05-28","CARGEY",4.45649321266968,"graminoid"
"681.2015-06-16","CARGEY",5.84923076923077,"graminoid"
"681.2015-07-03","CARGEY",17.2106397306397,"graminoid"
"681.2015-08-07","CARGEY",7.30169312169312,"graminoid"
"681.2015-09-09","CARGEY",6.35777777777778,"graminoid"
"681.2015-09-23","CARGEY",15.0166666666667,"graminoid"
"686.2015-09-09","CARGEY",0.647619047619048,"graminoid"
"7.2014-07-17","CARGEY",1.24666666666667,"graminoid"
"700.2014-07-28","CARGEY",15.8380952380952,"graminoid"
"701.2014-07-29","CARGEY",3.88952380952381,"graminoid"
"702.2014-07-29","CARGEY",2.48571428571429,"graminoid"
"703.2014-07-29","CARGEY",1.07238095238095,"graminoid"
"709.2014-07-30","CARGEY",4.37891737891738,"graminoid"
"71.2014-07-18","CARGEY",0.608888888888889,"graminoid"
"711.2014-07-30","CARGEY",7.45142857142857,"graminoid"
"712.2014-07-30","CARGEY",1.53288888888889,"graminoid"
"719.2014-07-29","CARGEY",0.679506172839506,"graminoid"
"72.2014-07-16","CARGEY",2.66761904761905,"graminoid"
"720.2014-07-29","CARGEY",4.35809523809524,"graminoid"
"723.2014-07-28","CARGEY",10.6944444444444,"graminoid"
"724.2015-08-12","CARGEY",2.72380952380952,"graminoid"
"726.2015-08-12","CARGEY",3.99153439153439,"graminoid"
"727.2015-08-12","CARGEY",0.413137254901961,"graminoid"
"728.2015-08-12","CARGEY",0.582222222222222,"graminoid"
"74.2014-07-16","CARGEY",0.936,"graminoid"
"75.2014-07-18","CARGEY",10.2666666666667,"graminoid"
"794.2014-07-31","CARGEY",5.48888888888889,"graminoid"
"795.2014-07-31","CARGEY",16.5558974358974,"graminoid"
"797.2014-07-30","CARGEY",5.71174603174603,"graminoid"
"798.2014-07-30","CARGEY",1.48666666666667,"graminoid"
"799.2014-07-25","CARGEY",14.9111111111111,"graminoid"
"824.2015-08-12","CARGEY",0.369523809523809,"graminoid"
"825.2015-08-12","CARGEY",13.2933333333333,"graminoid"
"828.2015-08-12","CARGEY",3.50056603773585,"graminoid"
"845.2014-07-24","CARGEY",35.9525252525252,"graminoid"
"846.2014-07-24","CARGEY",1.48666666666667,"graminoid"
"847.2014-07-24","CARGEY",41.92,"graminoid"
"848.2014-07-24","CARGEY",0,"graminoid"
"880.2015-08-10","CARGEY",1.12380952380952,"graminoid"
"882.2015-08-10","CARGEY",14.0350207961973,"graminoid"
"884.2015-08-14","CARGEY",47.28,"graminoid"
"885.2015-08-13","CARGEY",4.66666666666667,"graminoid"
"886.2015-08-14","CARGEY",47.6666666666667,"graminoid"
"887.2015-08-14","CARGEY",69.4533333333333,"graminoid"
"888.2015-08-13","CARGEY",4.34666666666667,"graminoid"
"909.2015-08-13","CARGEY",7.96,"graminoid"
"91.2015-07-20","CARGEY",0.657777777777778,"graminoid"
"92.2015-07-20","CARGEY",1.04727272727273,"graminoid"
"920.2015-08-10","CARGEY",0.0977777777777778,"graminoid"
"95.2015-07-20","CARGEY",21.7771428571429,"graminoid"
